DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,date,GPRD_MA30,GPRD_MA7,event,var_name,var_label
20190405,791,71.19298553466797,33.39945983886719,97.50456237792969,2019-04-05,72.73690795898438,63.34150695800781,,,
20190406,1074,58.60221862792969,24.598669052124023,82.07087707519531,2019-04-06,71.65379333496094,62.10907745361328,,,
20190407,427,15.515539169311523,15.467780113220215,12.901657104492188,2019-04-07,70.33721160888672,61.13530731201172,,,
20190408,650,96.82890319824219,111.77256774902344,76.278564453125,2019-04-08,70.84466552734375,65.61859893798828,,,
20190409,692,167.5431671142578,95.44425201416016,230.8688201904297,2019-04-09,75.65547943115234,80.888671875,,,
20190410,781,76.34598541259766,25.370330810546875,112.860595703125,2019-04-10,76.70369720458984,79.7997055053711,,,
20190411,763,104.19609832763672,43.28140640258789,144.40386962890625,2019-04-11,76.79972839355469,84.31784057617188,,,
20190412,895,103.63340759277344,81.17560577392578,166.1935272216797,2019-04-12,76.41227722167969,88.95218658447266,,,
20190413,1062,81.09864044189453,31.095773696899414,114.12257385253906,2019-04-13,76.89330291748047,92.16596221923828,,,
20190414,447,51.87466049194336,29.551420211791992,61.62200927734375,2019-04-14,76.585205078125,97.36012268066406,,,
20190415,643,56.66912078857422,41.0870475769043,59.9736442565918,2019-04-15,75.7540054321289,91.62300872802734,,,
20190416,692,124.46063232421875,66.81098175048828,151.25888061523438,2019-04-16,78.81748962402344,85.4683609008789,,,
20190417,685,67.70211029052734,67.49372100830078,56.29642868041992,2019-04-17,78.4095230102539,84.2335205078125,,,
20190418,728,54.60276794433594,36.289794921875,68.10586547851562,2019-04-18,76.6484603881836,77.14876556396484,,,
20190419,581,51.31344223022461,22.735774993896484,66.37358093261719,2019-04-19,76.34867858886719,69.67448425292969,,,
20190420,1003,46.23723602294922,32.9249382019043,60.41783142089844,2019-04-20,74.92745971679688,64.69428253173828,,,
20190421,419,86.96478271484375,94.57865142822266,92.03592681884766,2019-04-21,73.7314682006836,69.7071533203125,,,
20190422,587,95.9346694946289,90.0135269165039,84.46519470214844,2019-04-22,74.3382339477539,75.31652069091797,,,
20190423,635,156.499267578125,114.4128646850586,173.51205444335938,2019-04-23,77.31513977050781,79.89347076416016,,,
20190424,713,88.273193359375,138.94969177246094,30.90607261657715,2019-04-24,78.54444885253906,82.83219146728516,,,
20190425,798,99.6260986328125,99.31944274902344,103.55277252197266,2019-04-25,78.90766906738281,89.26409912109375,,,
20190426,767,129.5658721923828,103.33365631103516,150.8333282470703,2019-04-26,80.5299301147461,100.4430160522461,,,
20190427,1110,53.717315673828125,41.65153121948242,64.51991271972656,2019-04-27,79.6089859008789,101.5115966796875,,,
20190428,446,29.709129333496094,44.426517486572266,12.352035522460938,2019-04-28,78.01016235351562,93.33222198486328,,,
20190429,674,68.80704498291016,58.795928955078125,98.0832290649414,2019-04-29,78.06275177001953,89.45684814453125,,,
20190430,738,49.37431716918945,44.74757766723633,52.25345993041992,2019-04-30,78.96416473388672,74.15328216552734,,,
20190501,700,61.51911544799805,9.435346603393555,102.31014251708984,2019-05-01,78.8332748413086,70.33126831054688,,,
20190502,800,186.33192443847656,90.8152084350586,247.9053497314453,2019-05-02,83.0225830078125,82.71781921386719,,,
20190503,850,70.14849090576172,54.391998291015625,77.77422332763672,2019-05-03,82.5619125366211,74.22962188720703,,,
20190504,1087,51.80648422241211,24.304479598999023,65.88510131835938,2019-05-04,81.86981964111328,73.9566421508789,,,
20190505,426,93.311767578125,31.008182525634766,142.25137329101562,2019-05-05,82.60711669921875,83.04273223876953,,,
20190506,638,134.9949188232422,103.52261352539062,164.0613555908203,2019-05-06,85.15353393554688,92.4981460571289,,,
20190507,676,122.5062026977539,87.9329605102539,138.54013061523438,2019-05-07,88.71989440917969,102.945556640625,,,
20190508,759,56.73699188232422,26.105703353881836,87.09893798828125,2019-05-08,87.38349151611328,102.26239776611328,,,
20190509,773,167.1282501220703,85.44298553466797,213.8036651611328,2019-05-09,87.36966705322266,99.51901245117188,,,
20190510,804,135.96359252929688,57.50397491455078,178.15199279785156,2019-05-10,89.35691833496094,108.92117309570312,,,
20190511,942,56.26442337036133,35.0570182800293,64.33023834228516,2019-05-11,87.75919342041016,109.55802154541016,,,
20190512,425,31.177106857299805,62.16228103637695,0.0,2019-05-12,85.34398651123047,100.681640625,,,
20190513,683,130.95069885253906,38.6807746887207,193.58152770996094,2019-05-13,87.00572204589844,100.10389709472656,,,
20190514,706,248.6771697998047,93.55159759521484,351.14068603515625,2019-05-14,93.56580352783203,118.1283187866211,,,
20190515,753,184.76473999023438,201.73849487304688,204.8502197265625,2019-05-15,97.83565521240234,136.41799926757812,,,
20190516,794,158.53598022460938,199.6395721435547,131.82763671875,2019-05-16,98.97150421142578,135.19053649902344,,,
20190517,775,141.05126953125,119.31147766113281,156.38473510742188,2019-05-17,101.41647338867188,135.91734313964844,,,
20190518,1054,81.71419525146484,43.8645133972168,125.44230651855469,2019-05-18,102.3201904296875,139.5530242919922,,,
20190519,463,57.23658752441406,42.79530715942383,71.39102935791016,2019-05-19,102.51763153076172,143.2758026123047,,,
20190520,612,102.84115600585938,53.96031951904297,135.0247039794922,2019-05-20,104.40442657470703,139.26016235351562,,,
20190521,707,131.1907958984375,84.07734680175781,163.63389587402344,2019-05-21,105.87862396240234,122.47638702392578,,,
20190522,711,93.18052673339844,46.44685363769531,123.97203826904297,2019-05-22,105.78681945800781,109.39292907714844,,,
20190523,743,102.54247283935547,97.78219604492188,88.97455596923828,2019-05-23,103.9882583618164,101.39385986328125,,,
20190524,802,148.69381713867188,74.11805725097656,206.07261657714844,2019-05-24,106.00228118896484,102.48564910888672,,,
20190525,1085,64.11421203613281,6.087320327758789,101.54853057861328,2019-05-25,104.81855010986328,99.97136688232422,,,
20190526,417,39.71903610229492,0.0,66.05524444580078,2019-05-26,101.82365417480469,97.46885681152344,,,
20190527,535,43.34200668334961,37.03593826293945,41.1888427734375,2019-05-27,101.47781372070312,88.96897888183594,,,
20190528,620,69.45706939697266,0.0,115.5114517211914,2019-05-28,102.80274200439453,80.1498794555664,,,
20190529,736,67.5115737915039,17.947669982910156,97.30583953857422,2019-05-29,102.75955963134766,76.4828872680664,,,
20190530,799,120.23086547851562,107.46139526367188,124.1078109741211,2019-05-30,105.12144470214844,79.00979614257812,,,
20190531,792,104.56336975097656,33.35728454589844,146.07217407226562,2019-05-31,106.55625915527344,72.7054443359375,,,
20190601,1018,130.1598358154297,71.3675537109375,167.7595672607422,2019-06-01,104.68385314941406,82.14053344726562,,,
20190602,457,28.994028091430664,43.357173919677734,24.10944366455078,2019-06-02,103.3120346069336,80.60839080810547,,,
20190603,692,129.24758911132812,95.44425201416016,143.29788208007812,2019-06-03,105.8934097290039,92.880615234375,,,
20190604,716,69.39736938476562,18.44900131225586,100.02388000488281,2019-06-04,105.09626007080078,92.8720932006836,,,
20190605,812,122.38550567626953,89.47311401367188,142.47433471679688,2019-06-05,104.67594909667969,100.71121978759766,,,
20190606,759,82.92330169677734,60.91330337524414,116.13191223144531,2019-06-06,103.35652160644531,95.3815689086914,,,
20190607,758,69.92227935791016,60.99366760253906,72.6781997680664,2019-06-07,103.79602813720703,90.43284606933594,,,
20190608,1107,50.870506286621094,17.899032592773438,69.67127990722656,2019-06-08,99.92076873779297,79.10579681396484,,,
20190609,430,53.92552185058594,30.7197322845459,64.0582275390625,2019-06-09,97.18616485595703,82.66744232177734,,,
20190610,640,56.934757232666016,30.959732055664062,68.86259460449219,2019-06-10,97.20851135253906,72.3370361328125,,,
20190611,758,74.29241943359375,52.2802848815918,87.2138442993164,2019-06-11,98.64569091796875,73.03633117675781,,,
20190612,732,95.03267669677734,99.25160217285156,75.2596664428711,2019-06-12,97.44841766357422,69.1287841796875,,,
20190613,780,114.66580963134766,59.27333450317383,169.5079345703125,2019-06-13,92.98137664794922,73.66342163085938,,,
20190614,791,192.6398468017578,125.24795532226562,229.83218383789062,2019-06-14,93.24388122558594,91.19450378417969,,,
20190615,1071,108.25385284423828,37.00135803222656,149.17013549804688,2019-06-15,91.56781005859375,99.39212799072266,,,
20190616,424,62.501277923583984,62.308895111083984,64.96471405029297,2019-06-16,88.94947814941406,100.61723327636719,,,
20190617,734,126.36498260498047,17.99657440185547,195.1419677734375,2019-06-17,90.43783569335938,110.53583526611328,,,
20190618,798,157.74131774902344,91.04281616210938,200.2020263671875,2019-06-18,93.78799438476562,122.45710754394531,,,
20190619,782,135.55264282226562,8.445961952209473,218.3877716064453,2019-06-19,94.87837219238281,128.2456817626953,,,
20190620,776,72.56913757324219,25.533798217773438,106.4885482788086,2019-06-20,92.92432403564453,122.23186492919922,,,
20190621,815,125.99950408935547,40.519893646240234,196.02603149414062,2019-06-21,94.0182876586914,112.7118148803711,,,
20190622,989,167.47055053710938,106.85124969482422,211.670654296875,2019-06-22,96.18255615234375,121.17134094238281,,,
20190623,467,99.30609893798828,42.42875289916992,153.35568237304688,2019-06-23,94.53630065917969,126.4291763305664,,,
20190624,619,171.24745178222656,21.340042114257812,284.79522705078125,2019-06-24,98.10740661621094,132.84095764160156,,,
20190625,727,82.01680755615234,0.0,136.3990936279297,2019-06-25,99.517333984375,122.0231704711914,,,
20190626,803,123.7572021484375,24.67525291442871,198.9554443359375,2019-06-26,102.19783782958984,120.33810424804688,,,
20190627,761,134.94033813476562,86.79031372070312,159.26171875,2019-06-27,104.380615234375,129.24827575683594,,,
20190628,904,153.90248107910156,87.67357635498047,201.1031494140625,2019-06-28,107.26030731201172,133.2344207763672,,,
20190629,1074,83.27684020996094,36.89800262451172,117.97689056396484,2019-06-29,106.02851104736328,121.20674896240234,,,
20190630,420,23.661197662353516,0.0,39.35005569458008,2019-06-30,103.33177185058594,110.40032958984375,,,
20190701,736,112.51927947998047,26.921504974365234,172.156494140625,2019-07-01,102.7437515258789,102.01058959960938,,,
20190702,695,138.2222442626953,47.516136169433594,214.01901245117188,2019-07-02,106.38468933105469,110.0399398803711,,,
20190703,694,66.82413482666016,9.51692008972168,103.19467163085938,2019-07-03,104.30390930175781,101.90664672851562,,,
20190704,626,105.83283996582031,52.753536224365234,158.40597534179688,2019-07-04,105.51842498779297,97.74842834472656,,,
20190705,741,98.34883880615234,35.65312957763672,141.25660705566406,2019-07-05,104.71720123291016,89.81219482421875,,,
20190706,1019,52.012840270996094,38.88955307006836,54.06288146972656,2019-07-06,103.68685913085938,85.34590911865234,,,
20190707,382,52.02985763549805,17.289901733398438,72.10742950439453,2019-07-07,103.09043884277344,89.39857482910156,,,
20190708,681,53.5069694519043,9.698594093322754,80.8958511352539,2019-07-08,103.1783218383789,80.96824645996094,,,
20190709,754,96.6531753540039,35.038421630859375,138.82113647460938,2019-07-09,104.60257720947266,75.0298080444336,,,
20190710,756,100.7791748046875,26.20929718017578,153.02798461914062,2019-07-10,106.06405639648438,79.88053131103516,,,
20190711,775,119.67986297607422,68.17799377441406,156.38473510742188,2019-07-11,107.57697296142578,81.85867309570312,,,
20190712,833,107.3701400756836,39.64431381225586,145.49600219726562,2019-07-12,107.98822021484375,83.14743041992188,,,
20190713,1023,77.71419525146484,38.737491607666016,96.93268585205078,2019-07-13,106.75650024414062,86.81905364990234,,,
20190714,423,31.32451629638672,15.614048957824707,39.07097625732422,2019-07-14,101.37932586669922,83.86114501953125,,,
20190715,640,31.055322647094727,30.959732055664062,43.03912353515625,2019-07-15,98.80603790283203,80.65377044677734,,,
20190716,694,76.37043762207031,28.550762176513672,111.13272094726562,2019-07-16,99.26834869384766,77.75623321533203,,,
20190717,720,147.22523498535156,82.55928039550781,198.9364013671875,2019-07-17,99.96368408203125,84.39138793945312,,,
20190718,742,102.68067169189453,115.71651458740234,103.94354248046875,2019-07-18,98.12833404541016,81.96292877197266,,,
20190719,747,48.779441833496094,17.683380126953125,66.37358093261719,2019-07-19,95.23589324951172,73.59283447265625,,,
20190720,992,86.82132720947266,39.94804000854492,138.83587646484375,2019-07-20,95.71096801757812,74.89385223388672,,,
20190721,380,61.02098083496094,17.380901336669922,86.98432922363281,2019-07-21,93.54501342773438,79.13619995117188,,,
20190722,635,193.0157470703125,104.0116958618164,242.9168701171875,2019-07-22,94.39652252197266,102.27340698242188,,,
20190723,666,139.26712036132812,99.1703109741211,198.52279663085938,2019-07-23,95.72855377197266,111.2586441040039,,,
20190724,699,99.51920318603516,47.244224548339844,126.1003189086914,2019-07-24,93.33761596679688,104.44349670410156,,,
20190725,712,74.43972778320312,37.10529708862305,92.84844207763672,2019-07-25,93.08504486083984,100.4090805053711,,,
20190726,746,137.65362548828125,61.97479248046875,192.00294494628906,2019-07-26,93.54825592041016,113.10539245605469,,,
20190727,1002,62.81315994262695,13.18311882019043,98.9642105102539,2019-07-27,91.1440200805664,109.67565155029297,,,
20190728,417,31.775230407714844,0.0,52.844200134277344,2019-07-28,87.07311248779297,105.49768829345703,,,
20190729,674,137.6140899658203,88.19389343261719,171.64564514160156,2019-07-29,88.88435363769531,97.58316802978516,,,
20190730,674,152.35845947265625,137.19049072265625,155.29843139648438,2019-07-30,93.17426300048828,99.45335388183594,,,
20190731,702,89.65638732910156,84.67618560791016,109.86624908447266,2019-07-31,92.41216278076172,98.04438018798828,,,
20190801,738,107.72577667236328,89.49515533447266,111.97169494628906,2019-08-01,91.39561462402344,102.79953002929688,,,
20190802,776,110.98809051513672,42.556331634521484,156.18321228027344,2019-08-02,92.86774444580078,98.99017333984375,,,
20190803,1004,112.1785888671875,78.94114685058594,131.68942260742188,2019-08-03,93.07926940917969,106.04237365722656,,,
20190804,402,115.36304473876953,147.86737060546875,82.22399139404297,2019-08-04,93.64641571044922,117.98348999023438,,,
20190805,640,103.51773834228516,103.19910430908203,94.68607330322266,2019-08-05,95.36324310302734,113.11258697509766,,,
20190806,648,270.9353332519531,183.46507263183594,306.05596923828125,2019-08-06,102.66009521484375,130.05213928222656,,,
20190807,750,106.0021743774414,88.06324005126953,124.87084197998047,2019-08-07,104.4099349975586,132.3872528076172,,,
20190808,710,144.63323974609375,148.83926391601562,124.14664459228516,2019-08-08,106.00926971435547,137.6597442626953,,,
20190809,751,105.86102294921875,61.56217956542969,132.04013061523438,2019-08-09,106.17866516113281,136.92730712890625,,,
20190810,950,90.65974426269531,20.85708236694336,139.1749267578125,2019-08-10,105.2113265991211,133.85317993164062,,,
20190811,435,76.1509780883789,60.7332649230957,88.65069580078125,2019-08-11,104.17068481445312,128.25146484375,,,
20190812,634,151.52122497558594,83.3405990600586,191.164306640625,2019-08-12,106.63092041015625,135.10910034179688,,,
20190813,733,40.672725677490234,27.031686782836914,45.09419250488281,2019-08-13,106.9425277709961,102.21444702148438,,,
20190814,689,105.77139282226562,86.27384948730469,111.93920135498047,2019-08-14,109.43306732177734,102.18147277832031,,,
20190815,718,96.88568878173828,101.1868667602539,107.41797637939453,2019-08-15,110.11690521240234,95.36039733886719,,,
20190816,760,104.6073989868164,78.21405792236328,115.97911071777344,2019-08-16,108.6963119506836,95.18130493164062,,,
20190817,997,99.67605590820312,33.12308120727539,149.19078063964844,2019-08-17,108.59616088867188,96.46935272216797,,,
20190818,411,88.65753173828125,64.27973175048828,107.23129272460938,2019-08-18,109.92543029785156,98.2560043334961,,,
20190819,570,127.8534927368164,46.34907150268555,173.96865844726562,2019-08-19,111.29316711425781,94.8749008178711,,,
20190820,648,76.67980194091797,50.962520599365234,110.52021026611328,2019-08-20,111.81512451171875,100.01876831054688,,,
20190821,695,114.39083099365234,47.516136169433594,150.60597229003906,2019-08-21,109.19429779052734,101.25011444091797,,,
20190822,694,147.9677276611328,66.61843872070312,206.38934326171875,2019-08-22,109.48431396484375,108.54754638671875,,,
20190823,753,96.78153228759766,70.16990661621094,146.32159423828125,2019-08-23,109.39305877685547,107.4295654296875,,,
20190824,1003,66.05319213867188,46.094913482666016,76.89541625976562,2019-08-24,109.11351013183594,102.62630462646484,,,
20190825,399,83.02174377441406,99.31944274902344,82.84222412109375,2019-08-25,107.29244995117188,101.8211898803711,,,
20190826,574,121.19149780273438,69.03912353515625,143.963623046875,2019-08-26,109.23838806152344,100.86947631835938,,,
20190827,651,178.0950469970703,111.60087585449219,203.09706115722656,2019-08-27,114.11571502685547,115.35736846923828,,,
20190828,754,83.47319030761719,78.8364486694336,102.28926086425781,2019-08-28,112.31101989746094,110.94055938720703,,,
20190829,694,76.37043762207031,57.101524353027344,79.38050842285156,2019-08-29,109.77809143066406,100.7123794555664,,,
20190830,796,45.77669143676758,41.48707580566406,55.36690902709961,2019-08-30,108.3154296875,93.42597198486328,,,
20190831,984,37.03073501586914,13.424273490905762,50.387264251708984,2019-08-31,105.95893096923828,89.2799072265625,,,
20190901,466,35.542572021484375,56.69306945800781,11.821905136108398,2019-09-01,103.44407653808594,82.4971694946289,,,
20190902,585,118.91268920898438,146.77206420898438,113.00528717041016,2019-09-02,103.66854858398438,82.17162322998047,,,
20190903,633,83.72998809814453,41.73612976074219,113.13917541503906,2019-09-03,102.6141128540039,68.69090270996094,,,
20190904,739,89.6500015258789,53.62443542480469,104.36550903320312,2019-09-04,102.15185546875,69.57330322265625,,,
20190905,736,81.01388549804688,44.86917495727539,127.24610137939453,2019-09-05,95.8211441040039,70.23664855957031,,,
20190906,770,81.73868560791016,42.887939453125,100.16377258300781,2019-09-06,95.01235961914062,75.37407684326172,,,
20190907,1049,18.947002410888672,25.18490982055664,10.503351211547852,2019-09-07,90.82281494140625,72.79068756103516,,,
20190908,459,64.95230865478516,43.168251037597656,96.01756286621094,2019-09-08,89.45919036865234,76.99208068847656,,,
20190909,682,72.8570556640625,87.15936279296875,56.5440673828125,2019-09-09,88.86576843261719,70.41270446777344,,,
20190910,758,104.88341522216797,104.5605697631836,138.0885772705078,2019-09-10,89.82351684570312,73.43462371826172,,,
20190911,738,98.7486343383789,17.899032592773438,156.76039123535156,2019-09-11,88.0644302368164,74.73442840576172,,,
20190912,750,79.50162506103516,70.4505844116211,88.14412689208984,2019-09-12,89.35872650146484,74.51838684082031,,,
20190913,798,70.56848907470703,41.38309860229492,96.64925384521484,2019-09-13,88.18529510498047,72.92264556884766,,,
20190914,1070,46.437862396240234,55.55390930175781,51.48604965209961,2019-09-14,86.50370788574219,76.84991455078125,,,
20190915,490,74.36376190185547,67.39533233642578,89.94297790527344,2019-09-15,85.4955825805664,78.19440460205078,,,
20190916,648,178.9195556640625,122.31005096435547,229.5419921875,2019-09-16,88.13703155517578,93.34619140625,,,
20190917,693,253.3421173095703,200.1437225341797,325.92974853515625,2019-09-17,93.62651824951172,114.55458068847656,,,
20190918,804,115.36304473876953,65.71883392333984,157.59597778320312,2019-09-18,93.21017456054688,116.92806243896484,,,
20190919,780,157.13462829589844,76.20857238769531,240.13623046875,2019-09-19,95.89199829101562,128.01849365234375,,,
20190920,861,126.9625244140625,130.4072265625,121.56927490234375,2019-09-20,96.3110580444336,136.0747833251953,,,
20190921,1028,80.55854797363281,83.52301025390625,69.66643524169922,2019-09-21,94.06407928466797,140.9491729736328,,,
20190922,581,108.32837677001953,113.67887115478516,94.81940460205078,2019-09-22,94.448974609375,145.80125427246094,,,
20190923,693,52.5804443359375,47.65326690673828,63.596046447753906,2019-09-23,93.99988555908203,127.75281524658203,,,
20190924,738,103.2372055053711,71.59613037109375,141.83082580566406,2019-09-24,94.67373657226562,106.30924987792969,,,
20190925,774,124.11428833007812,76.79933166503906,142.3516082763672,2019-09-25,94.77116394042969,107.55943298339844,,,
20190926,750,70.6681137084961,52.83794403076172,88.14412689208984,2019-09-26,91.19026184082031,95.20706939697266,,,
20190927,790,88.05559539794922,16.720867156982422,146.4419708251953,2019-09-27,91.34300994873047,89.64894104003906,,,
20190928,1109,38.8308219909668,11.911168098449707,54.64299774169922,2019-09-28,90.09169006347656,83.68783569335938,,,
20190929,434,61.0611572265625,91.30980682373047,25.38713264465332,2019-09-29,90.6011734008789,76.93537902832031,,,
20190930,624,95.55484008789062,42.33809280395508,123.59953308105469,2019-09-30,92.55197143554688,83.07457733154297,,,
20191001,735,90.13789367675781,71.88835906982422,119.92398071289062,2019-10-01,94.37181854248047,81.2032470703125,,,
20191002,761,69.64662170410156,8.679030418395996,115.82669830322266,2019-10-02,92.7296142578125,73.42214965820312,,,
20191003,784,46.477352142333984,25.273250579833984,63.24116134643555,2019-10-03,91.48786163330078,69.96632385253906,,,
20191004,774,111.27488708496094,59.732810974121094,135.23403930664062,2019-10-04,92.20869445800781,73.28337097167969,,,
20191005,1040,54.147743225097656,50.80571365356445,52.971229553222656,2019-10-05,91.31315612792969,75.47149658203125,,,
20191006,425,38.97138595581055,46.62171173095703,25.924739837646484,2019-10-06,89.8875732421875,72.3158187866211,,,
20191007,688,52.96256637573242,28.79975128173828,64.0582275390625,2019-10-07,91.02143096923828,66.23120880126953,,,
20191008,753,118.77732849121094,87.71238708496094,131.68942260742188,2019-10-08,92.81559753417969,70.32255554199219,,,
20191009,723,82.47056579589844,73.08152770996094,99.05546569824219,2019-10-09,93.13604736328125,72.15454864501953,,,
20191010,722,165.16957092285156,109.77410888671875,213.64572143554688,2019-10-10,95.14558410644531,89.11058044433594,,,
20191011,762,204.3184814453125,277.364501953125,180.74172973632812,2019-10-11,98.66458129882812,102.40251922607422,,,
20191012,1157,103.07038879394531,108.46163177490234,95.22917175292969,2019-10-12,99.45020294189453,109.39147186279297,,,
20191013,454,94.85326385498047,101.83524322509766,109.20939636230469,2019-10-13,100.25969696044922,117.37459564208984,,,
20191014,671,118.4822998046875,68.90193939208984,164.20291137695312,2019-10-14,102.66117858886719,126.73455810546875,,,
20191015,705,108.06958770751953,93.68428802490234,179.72650146484375,2019-10-15,103.78470611572266,125.20487976074219,,,
20191016,719,193.50186157226562,119.41815948486328,283.49554443359375,2019-10-16,104.27078247070312,141.06649780273438,,,
20191017,837,114.77235412597656,15.781941413879395,177.7099151611328,2019-10-17,99.65179443359375,133.8668975830078,,,
20191018,777,106.58197021484375,76.5028076171875,127.62179565429688,2019-10-18,99.35908508300781,119.90453338623047,,,
20191019,995,113.19326782226562,66.37931823730469,138.4172821044922,2019-10-19,97.89437866210938,121.35065460205078,,,
20191020,454,36.48202133178711,29.095781326293945,36.403133392333984,2019-10-20,94.87835693359375,113.01190948486328,,,
20191021,709,93.44337463378906,55.89345169067383,116.55164337158203,2019-10-21,95.30785369873047,109.43492126464844,,,
20191022,732,54.304386138916016,72.18297576904297,37.62983322143555,2019-10-22,93.5070571899414,101.7541732788086,,,
20191023,785,97.05612182617188,16.827369689941406,154.392578125,2019-10-23,94.98957824707031,87.97621154785156,,,
20191024,769,116.30601501464844,42.94371032714844,179.09646606445312,2019-10-24,95.42520141601562,88.19530487060547,,,
20191025,823,140.87469482421875,96.30244445800781,167.34530639648438,2019-10-25,95.98388671875,93.09426879882812,,,
20191026,1039,28.694042205810547,31.784133911132812,31.813325881958008,2019-10-26,94.58474731445312,81.02294921875,,,
20191027,432,7.667980670928955,0.0,12.75233268737793,2019-10-27,91.90515899658203,76.90666198730469,,,
20191028,674,98.2957763671875,97.99321746826172,114.430419921875,2019-10-28,93.8873291015625,77.59986114501953,,,
20191029,767,95.01498413085938,68.88909912109375,107.73809051513672,2019-10-29,95.01911926269531,83.41565704345703,,,
20191030,731,113.28890991210938,90.35215759277344,113.04393005371094,2019-10-30,95.61026000976562,85.73462677001953,,,
20191031,757,83.14237976074219,52.34934616088867,109.16131591796875,2019-10-31,95.3770751953125,80.99696350097656,,,
20191101,724,100.65813446044922,72.98058319091797,106.52777099609375,2019-11-01,96.4107894897461,75.25174713134766,,,
20191102,1035,60.810420989990234,44.66975784301758,63.872554779052734,2019-11-02,96.88855743408203,79.83979797363281,,,
20191103,427,54.304386138916016,61.87112045288086,38.70497131347656,2019-11-03,94.98954010009766,86.50214385986328,,,
20191104,671,59.24114990234375,9.843133926391602,90.31159210205078,2019-11-04,95.1593246459961,80.92291259765625,,,
20191105,680,77.9427719116211,48.56428527832031,97.21778869628906,2019-11-05,96.45836639404297,78.48402404785156,,,
20191106,695,85.79312133789062,95.03227233886719,71.33966827392578,2019-11-06,97.55271911621094,74.5560531616211,,,
20191107,729,63.615840911865234,45.300018310546875,75.56938171386719,2019-11-07,95.71400451660156,71.76654815673828,,,
20191108,837,98.94168853759766,94.691650390625,92.14588928222656,2019-11-08,96.2630386352539,71.5213394165039,,,
20191109,1110,26.858657836914062,11.900437355041504,44.66762924194336,2019-11-09,91.65267944335938,66.67108917236328,,,
20191110,417,55.60665512084961,47.516136169433594,66.05524444580078,2019-11-10,86.69561767578125,66.85712432861328,,,
20191111,644,92.58729553222656,61.53487014770508,111.20667266845703,2019-11-11,86.34618377685547,71.62086486816406,,,
20191112,690,62.41069412231445,67.004638671875,63.872554779052734,2019-11-12,85.26476287841797,69.40199279785156,,,
20191113,786,160.1495819091797,142.8506622314453,189.24070739746094,2019-11-13,86.65367126464844,80.02434539794922,,,
20191114,695,85.79312133789062,28.509681701660156,118.89944458007812,2019-11-14,85.91112518310547,83.1925277709961,,,
20191115,706,75.07235717773438,56.130958557128906,85.83439636230469,2019-11-15,81.96347045898438,79.78262329101562,,,
20191116,1100,69.26277923583984,54.03879928588867,75.12283325195312,2019-11-16,80.44648742675781,85.8403549194336,,,
20191117,448,73.94124603271484,14.742729187011719,110.67202758789062,2019-11-17,79.35845947265625,88.45957946777344,,,
20191118,668,109.09654235839844,79.09871673583984,156.69332885742188,2019-11-18,79.2219009399414,90.81804656982422,,,
20191119,704,61.16957092285156,46.90868377685547,62.602359771728516,2019-11-19,80.0448226928711,90.64073944091797,,,
20191120,780,101.92516326904297,33.87047576904297,141.25660705566406,2019-11-20,80.32755279541016,82.32296752929688,,,
20191121,790,62.8968505859375,41.80216979980469,76.70770263671875,2019-11-21,80.61396789550781,79.05207061767578,,,
20191122,876,64.28498840332031,22.618980407714844,88.04350280761719,2019-11-22,79.52159118652344,77.51101684570312,,,
20191123,979,37.21986389160156,33.732086181640625,33.76306915283203,2019-11-23,76.88539123535156,72.93346405029297,,,
20191124,442,52.461483001708984,29.885713577270508,74.78291320800781,2019-11-24,73.93827819824219,69.86492156982422,,,
20191125,633,36.63187026977539,31.302099227905273,34.81205368041992,2019-11-25,74.20287322998047,59.5128288269043,,,
20191126,705,70.48016357421875,46.84214401245117,78.14195251464844,2019-11-26,76.29661560058594,60.84291076660156,,,
20191127,746,93.24922180175781,97.38896179199219,81.23201751708984,2019-11-27,76.1283950805664,59.603492736816406,,,
20191128,610,38.01306915283203,10.827446937561035,63.218116760253906,2019-11-28,74.22833251953125,56.04866409301758,,,
20191129,703,108.37702941894531,75.16065216064453,117.54639434814453,2019-11-29,74.06460571289062,62.347530364990234,,,
20191130,1097,72.47185516357422,72.248779296875,75.3282699584961,2019-11-30,73.70891571044922,67.38352966308594,,,
20191201,390,59.45634460449219,50.80571365356445,56.50264358520508,2019-12-01,72.33552551269531,68.38279724121094,,,
20191202,638,77.88168334960938,31.056781768798828,112.25251007080078,2019-12-02,72.90457153320312,74.27562713623047,,,
20191203,656,85.84397888183594,50.341026306152344,100.77452850341797,2019-12-03,73.95588684082031,76.47045135498047,,,
20191204,695,47.662845611572266,47.516136169433594,63.41303634643555,2019-12-04,73.5699462890625,69.95811462402344,,,
20191205,835,103.14582061767578,94.91845703125,92.36659240722656,2019-12-05,74.41004943847656,79.2627944946289,,,
20191206,822,88.65753173828125,64.27973175048828,113.9332504272461,2019-12-06,74.50552368164062,76.44572448730469,,,
20191207,1083,12.234784126281738,12.197124481201172,20.347211837768555,2019-12-07,72.7928237915039,67.84042358398438,,,
20191208,442,37.47248458862305,44.82857131958008,24.927637100219727,2019-12-08,70.74385070800781,64.69987487792969,,,
20191209,640,82.81419372558594,51.599552154541016,103.29389953613281,2019-12-09,72.60903930664062,65.4045181274414,,,
