Date,Close,High,Low,Open,Volume
2017-03-01,22391.0,22790.0,22391.0,22461.0,0
2017-03-02,22474.0,22815.0,22405.0,22405.0,0
2017-03-03,22840.0,22840.0,22454.0,22454.0,0
2017-03-06,22800.0,22800.0,22308.0,22308.0,0
2017-03-07,22448.0,22800.0,22433.0,22439.0,0
2017-03-08,22461.0,22795.0,22422.0,22434.0,0
2017-03-09,22390.0,22800.0,22390.0,22469.0,0
2017-03-10,22281.0,22760.0,22281.0,22368.0,0
2017-03-13,22458.0,22800.0,22212.0,22265.0,0
2017-03-14,22483.0,22800.0,22423.0,22454.0,0
2017-03-15,22224.0,22825.0,22224.0,22469.0,0
2017-03-16,22310.0,22770.0,22215.0,22215.0,0
2017-03-17,22404.0,22782.0,22315.0,22315.0,0
2017-03-20,22447.0,22790.0,22329.0,22378.0,0
2017-03-21,22419.0,22780.0,22399.0,22399.0,0
2017-03-22,22390.0,22773.0,22390.0,22430.0,0
2017-03-23,22429.0,22790.0,22405.0,22405.0,0
2017-03-24,22432.0,22785.0,22425.0,22463.0,0
2017-03-27,22408.0,22773.0,22287.0,22336.0,0
2017-03-28,22490.0,22770.0,22412.0,22414.0,0
2017-03-29,22447.0,22773.0,22402.0,22484.0,0
2017-03-30,22524.0,22765.0,22392.0,22460.0,0
2017-03-31,22435.0,22750.0,22378.0,22509.0,0
2017-04-03,22329.0,22730.0,22329.0,22407.0,0
2017-04-04,22249.0,22690.0,22249.0,22328.0,0
2017-04-05,22320.0,22680.0,22243.0,22243.0,0
2017-04-06,22357.0,22680.0,22307.0,22313.0,0
2017-04-07,22655.0,22655.0,22289.0,22358.0,0
2017-04-10,22650.0,22650.0,22286.0,22387.0,0
2017-04-11,22653.0,22653.0,22243.0,22243.0,0
2017-04-12,22670.0,22670.0,22281.0,22281.0,0
2017-04-13,22645.0,22645.0,22152.0,22152.0,0
2017-04-14,22355.0,22355.0,22349.0,22349.0,0
2017-04-17,22285.0,22360.0,22285.0,22360.0,0
2017-04-18,22232.0,22705.0,22232.0,22290.0,0
2017-04-19,22398.0,22734.0,22238.0,22238.0,0
2017-04-20,22439.0,22690.0,22367.0,22390.0,0
2017-04-21,22292.0,22716.0,22292.0,22446.0,0
2017-04-24,22332.0,22715.0,21991.0,21991.0,0
2017-04-25,22300.0,22760.0,22289.0,22337.0,0
2017-04-26,22350.0,22710.0,22298.0,22298.0,0
2017-04-27,22417.0,22730.0,22343.0,22343.0,0
2017-04-28,22465.0,22740.0,22396.0,22431.0,0
2017-05-01,22453.0,22720.0,22445.0,22445.0,0
2017-05-02,22360.0,22700.0,22360.0,22439.0,0
2017-05-03,22426.0,22740.0,22347.0,22347.0,0
2017-05-04,22280.0,22740.0,22274.0,22422.0,0
2017-05-05,22286.0,22730.0,22282.0,22282.0,0
2017-05-08,22422.0,22690.0,22357.0,22357.0,0
2017-05-09,22415.0,22730.0,22355.0,22412.0,0
2017-05-10,22375.0,22738.0,22375.0,22386.0,0
2017-05-11,22376.0,22722.0,22355.0,22376.0,0
2017-05-12,22210.0,22690.0,22210.0,22370.0,0
2017-05-15,22302.0,22678.0,22218.0,22218.0,0
2017-05-16,22240.0,22681.0,22240.0,22296.0,0
2017-05-17,22216.0,22680.0,22216.0,22238.0,0
2017-05-18,22404.0,22690.0,22236.0,22236.0,0
2017-05-19,22257.0,22671.0,22257.0,22382.0,0
2017-05-22,22325.0,22660.0,22265.0,22265.0,0
2017-05-23,22447.0,22680.0,22325.0,22325.0,0
2017-05-24,22269.0,22675.0,22267.0,22452.0,0
2017-05-25,22349.0,22349.0,22244.0,22244.0,0
2017-05-26,22451.0,22692.5,22345.0,22345.0,0
2017-05-29,22424.0,22740.0,22380.0,22465.0,0
2017-05-30,22290.0,22710.0,22290.0,22493.0,0
2017-05-31,22304.0,22710.0,22297.0,22315.0,0
2017-06-01,22380.0,22690.0,22307.0,22307.0,0
2017-06-02,22227.0,22705.0,22227.0,22378.0,0
2017-06-05,22335.0,22361.0,22237.0,22237.0,0
2017-06-06,22311.0,22379.0,22311.0,22333.0,0
2017-06-07,22252.0,22349.0,22252.0,22324.0,0
2017-06-08,22396.0,22396.0,22258.0,22258.0,0
2017-06-09,22301.0,22416.0,22301.0,22416.0,0
2017-06-12,22361.0,22361.0,22266.0,22292.0,0
2017-06-13,22332.0,22374.0,22332.0,22374.0,0
2017-06-14,22352.0,22352.0,22330.0,22330.0,0
2017-06-15,22345.0,22345.0,22329.0,22329.0,0
2017-06-16,22339.0,22371.0,22339.0,22371.0,0
2017-06-19,22481.0,22481.0,22280.0,22280.0,0
2017-06-20,22406.0,22725.0,22372.0,22490.0,0
2017-06-21,22329.0,22724.0,22329.0,22399.0,0
2017-06-22,22395.0,22720.0,22331.0,22331.0,0
2017-06-23,22312.0,22691.0,22312.0,22399.0,0
2017-06-26,22369.0,22720.0,22303.0,22303.0,0
2017-06-27,22236.0,22742.0,22236.0,22372.0,0
2017-06-28,22355.0,22735.0,22238.0,22238.0,0
2017-06-29,22318.0,22730.0,22318.0,22355.0,0
2017-06-30,22338.0,22730.0,22322.0,22322.0,0
2017-07-03,22411.0,22699.0,22340.0,22340.0,0
2017-07-04,22392.0,22734.0,22391.0,22391.0,0
2017-07-05,22331.0,22739.0,22331.0,22370.0,0
2017-07-06,22730.0,22742.0,22336.0,22336.0,0
2017-07-07,22744.0,22744.0,22285.0,22285.0,0
2017-07-10,22390.0,22710.0,22390.0,22411.0,0
2017-07-11,22246.0,22730.0,22246.0,22394.0,0
2017-07-12,22463.0,22732.0,22228.0,22228.0,0
2017-07-13,22357.0,22732.0,22357.0,22451.0,0
2017-07-14,22274.0,22725.0,22274.0,22351.0,0
2017-07-17,22344.0,22366.0,22265.0,22265.0,0
2017-07-18,22387.0,22728.0,22350.0,22350.0,0
2017-07-19,22400.0,22730.0,22385.0,22399.0,0
2017-07-20,22142.0,22702.0,22142.0,22379.0,0
2017-07-21,22356.0,22735.0,22152.0,22152.0,0
2017-07-24,22401.0,22731.0,22322.0,22322.0,0
2017-07-25,22397.0,22732.0,22397.0,22406.0,0
2017-07-26,22194.0,22731.0,22194.0,22404.0,0
2017-07-27,22440.0,22730.0,22223.0,22223.0,0
2017-07-28,22307.0,22728.0,22307.0,22418.0,0
2017-07-31,22181.0,22726.0,22181.0,22312.0,0
2017-08-01,22400.0,22726.0,22217.0,22217.0,0
2017-08-02,22346.0,22730.0,22346.0,22390.0,0
2017-08-03,22330.0,22734.0,22330.0,22355.0,0
2017-08-04,22582.0,22734.0,22311.0,22311.0,0
2017-08-07,22399.0,22732.0,22381.0,22574.0,0
2017-08-08,22517.0,22731.0,22389.0,22389.0,0
2017-08-09,22345.0,22728.0,22345.0,22512.0,0
2017-08-10,22302.0,22729.0,22302.0,22337.0,0
2017-08-11,22271.0,22727.0,22271.0,22300.0,0
2017-08-14,22423.0,22727.0,22262.0,22262.0,0
2017-08-15,22411.0,22727.0,22376.0,22432.0,0
2017-08-16,22252.0,22725.0,22252.0,22406.0,0
2017-08-17,22336.0,22690.0,22248.0,22248.0,0
2017-08-18,22366.0,22727.0,22353.0,22353.0,0
2017-08-21,22284.0,22727.0,22284.0,22373.0,0
2017-08-22,22371.0,22728.0,22288.0,22288.0,0
2017-08-23,22342.0,22732.0,22342.0,22372.0,0
2017-08-24,22386.0,22738.0,22329.0,22329.0,0
2017-08-25,22196.0,22734.0,22196.0,22387.0,0
2017-08-28,22323.0,22732.0,22142.0,22142.0,0
2017-08-29,22528.0,22728.0,22346.0,22346.0,0
2017-08-30,22502.0,22727.0,22398.0,22519.0,0
2017-08-31,22290.0,22731.0,22290.0,22504.0,0
2017-09-01,22495.0,22729.0,22303.0,22303.0,0
2017-09-04,22415.0,22729.0,22400.0,22456.0,0
2017-09-05,22366.0,22698.0,22366.0,22427.0,0
2017-09-06,22406.0,22700.0,22344.0,22344.0,0
2017-09-07,22326.0,22727.0,22326.0,22397.0,0
2017-09-08,22458.0,22725.0,22316.0,22316.0,0
2017-09-11,22500.0,22724.0,22390.0,22492.0,0
2017-09-12,22343.0,22725.0,22343.0,22489.0,0
2017-09-13,22575.0,22695.0,22326.0,22326.0,0
2017-09-14,22362.0,22726.0,22362.0,22573.0,0
2017-09-15,22398.0,22690.0,22352.0,22352.0,0
2017-09-18,22398.0,22726.0,22377.0,22415.0,0
2017-09-19,22386.0,22700.0,22386.0,22388.0,0
2017-09-20,22612.0,22728.0,22392.0,22392.0,0
2017-09-21,22329.0,22731.0,22329.0,22645.0,0
2017-09-22,22433.0,22733.0,22317.0,22317.0,0
2017-09-25,22452.0,22735.0,22395.0,22473.0,0
2017-09-26,22389.0,22731.0,22385.0,22436.0,0
2017-09-27,22398.0,22729.0,22390.0,22404.0,0
2017-09-28,22378.0,22727.0,22378.0,22380.0,0
2017-09-29,22523.0,22726.0,22384.0,22384.0,0
2017-10-02,22413.0,22727.0,22392.0,22398.0,0
2017-10-03,22421.0,22727.0,22385.0,22411.0,0
2017-10-04,22421.0,22728.0,22396.0,22403.0,0
2017-10-05,22451.0,22698.0,22400.0,22423.0,0
2017-10-06,22343.0,22727.0,22343.0,22450.0,0
2017-10-09,22395.0,22728.0,22319.0,22319.0,0
2017-10-10,22331.0,22722.0,22331.0,22393.0,0
2017-10-11,22311.0,22718.0,22311.0,22322.0,0
2017-10-12,22426.0,22719.0,22301.0,22301.0,0
2017-10-13,22392.0,22719.0,22389.0,22426.0,0
2017-10-16,22385.0,22719.5,22376.0,22404.0,0
2017-10-17,22365.0,22718.0,22365.0,22393.0,0
2017-10-18,22303.0,22719.0,22303.0,22358.0,0
2017-10-19,22340.0,22719.0,22300.0,22300.0,0
2017-10-20,22422.0,22718.0,22333.0,22333.0,0
2017-10-23,22372.0,22723.0,22372.0,22479.0,0
2017-10-24,22372.0,22690.0,22364.0,22364.0,0
2017-10-25,22314.0,22722.0,22314.0,22379.0,0
2017-10-26,22688.0,22690.0,22302.0,22302.0,0
2017-10-27,22407.0,22717.0,22407.0,22717.0,0
2017-10-30,22350.0,22716.0,22350.0,22409.0,0
2017-10-31,22351.0,22713.0,22346.0,22346.0,0
2017-11-01,22409.0,22712.0,22362.0,22367.0,0
2017-11-02,22358.0,22713.0,22344.0,22376.0,0
2017-11-03,22447.0,22677.5,22360.0,22360.0,0
2017-11-06,22330.0,22775.0,22330.0,22450.0,0
2017-11-07,22331.0,22692.0,22328.0,22328.0,0
2017-11-08,22372.0,22680.0,22321.0,22321.0,0
2017-11-09,22367.0,22678.400390625,22367.0,22386.0,0
2017-11-10,22321.0,22678.400390625,22321.0,22345.0,0
2017-11-13,22340.0,22677.5,22340.0,22353.0,0
2017-11-14,22229.0,22679.0,22229.0,22326.0,0
2017-11-15,22509.0,22676.5,22243.0,22243.0,0
2017-11-16,22358.0,22676.5,22358.0,22498.0,0
2017-11-17,22378.0,22677.5,22324.0,22324.0,0
2017-11-20,22452.0,22677.5,22374.0,22468.0,0
2017-11-21,22350.0,22680.0,22350.0,22435.0,0
2017-11-22,22245.0,22693.5,22245.0,22338.0,0
2017-11-23,22385.0,22692.5,22252.0,22252.0,0
2017-11-24,22248.0,22685.0,22248.0,22393.0,0
2017-11-27,22454.0,22569.5,22269.0,22278.0,0
2017-11-28,22455.0,22681.5,22384.0,22439.0,0
2017-11-29,22367.0,22685.5,22367.0,22451.0,0
2017-11-30,22275.0,22684.5,22275.0,22359.0,0
2017-12-01,22382.0,22677.5,22245.0,22245.0,0
2017-12-04,22361.0,22680.5,22361.0,22433.0,0
2017-12-05,22454.0,22682.5,22355.0,22355.0,0
2017-12-06,22393.0,22683.5,22393.0,22466.0,0
2017-12-07,22395.0,22679.0,22384.0,22408.0,0
2017-12-08,22301.0,22675.5,22301.0,22412.0,0
2017-12-11,22407.0,22682.5,22369.0,22369.0,0
2017-12-12,22441.0,22675.5,22370.0,22402.0,0
2017-12-13,22208.0,22677.5,22208.0,22424.0,0
2017-12-14,22476.0,22680.5,22183.0,22183.0,0
2017-12-15,22473.0,22682.5,22385.0,22453.0,0
2017-12-18,22395.0,22679.5,22380.0,22473.0,0
2017-12-19,22319.0,22679.0,22319.0,22394.0,0
2017-12-20,22306.0,22678.5,22306.0,22312.0,0
2017-12-21,22370.0,22676.5,22303.0,22303.0,0
2017-12-22,22355.0,22676.5,22355.0,22414.0,0
2017-12-25,22335.0,22381.0,22333.0,22381.0,0
2017-12-26,22363.0,22676.5,22343.0,22343.0,0
2017-12-27,22366.0,22669.5,22355.0,22355.0,0
2017-12-28,22370.0,22682.5,22355.0,22355.0,0
2017-12-29,22343.0,22675.5,22343.0,22362.0,0
2018-01-01,22325.0,22343.0,22325.0,22343.0,0
2018-01-02,22384.0,22675.400390625,22300.0,22321.0,0
2018-01-03,22378.0,22674.0,22369.0,22379.0,0
2018-01-04,22365.0,22675.5,22365.0,22385.0,0
2018-01-05,22419.0,22683.0,22349.0,22349.0,0
2018-01-08,22410.0,22752.0,22375.0,22395.0,0
2018-01-09,22358.0,22674.5,22358.0,22403.0,0
2018-01-10,22482.0,22678.5,22227.0,22357.0,0
2018-01-11,22202.0,22674.5,22202.0,22461.0,0
2018-01-12,22236.0,22679.0,22158.0,22158.0,0
2018-01-15,22365.0,22674.5,22227.0,22259.0,0
2018-01-16,22299.0,22676.5,22299.0,22373.0,0
2018-01-17,22424.0,22677.5,22222.0,22222.0,0
2018-01-18,22385.0,22678.400390625,22385.0,22416.0,0
2018-01-19,22475.0,22699.0,22391.0,22391.0,0
2018-01-22,22675.0,22675.0,22385.0,22439.0,0
2018-01-23,22675.5,22675.5,22360.0,22360.0,0
2018-01-24,22675.5,22689.0,22270.0,22270.0,0
2018-01-25,22678.400390625,22678.400390625,22284.0,22284.0,0
2018-01-26,22676.0,22677.69921875,22382.0,22385.0,0
2018-01-29,22666.0,22666.0,22378.0,22421.0,0
2018-01-30,22676.099609375,22695.0,22419.0,22419.0,0
2018-01-31,22661.80078125,22675.400390625,22425.0,22425.0,0
2018-02-01,22674.80078125,22675.0,22450.0,22450.0,0
2018-02-02,22675.80078125,22678.0,22266.0,22266.0,0
2018-02-05,22674.5,22682.5,22449.0,22449.0,0
2018-02-06,22675.5,22690.5,22504.0,22504.0,0
2018-02-07,22665.099609375,22683.0,22362.0,22362.0,0
2018-02-08,22660.0,22670.099609375,22516.0,22516.0,0
2018-02-09,22667.400390625,22677.0,22332.0,22332.0,0
2018-02-12,22671.30078125,22682.5,22335.0,22335.0,0
2018-02-13,22678.0,22678.0,22349.0,22349.0,0
2018-02-14,22678.5,22678.5,22372.0,22372.0,0
2018-02-15,22678.5,22678.5,22190.0,22190.0,0
2018-02-16,22672.5,22672.5,22326.0,22326.0,0
2018-02-19,22844.0,22844.0,22380.0,22495.0,0
2018-02-20,22662.0,22844.0,22373.0,22417.0,0
2018-02-21,22682.599609375,22693.400390625,22407.0,22407.0,0
2018-02-22,22687.599609375,22689.0,22398.0,22470.0,0
2018-02-23,22705.5,22705.5,22324.0,22324.0,0
2018-02-26,22711.5,22711.5,22408.0,22443.0,0
2018-02-27,22709.30078125,22713.5,22426.0,22426.0,0
2018-02-28,22718.80078125,22723.5,22582.0,22582.0,0
2018-03-01,22722.5,22722.5,22421.0,22483.0,0
2018-03-02,22715.0,22722.0,22261.0,22261.0,0
2018-03-05,22725.0,22741.5,22385.0,22385.0,0
2018-03-06,22730.0,22741.0,22353.0,22353.0,0
2018-03-07,22735.0,22735.0,22408.0,22408.0,0
2018-03-08,22722.5,22725.69921875,22427.0,22437.0,0
2018-03-09,22725.0,22727.5,22560.0,22560.0,0
2018-03-12,22723.5,22723.5,22392.0,22413.0,0
2018-03-13,22727.5,22727.5,22347.0,22347.0,0
2018-03-14,22731.5,22731.5,22334.0,22334.0,0
2018-03-15,22735.0,22735.0,22440.0,22440.0,0
2018-03-16,22744.400390625,22770.0,22526.0,22526.0,0
2018-03-19,22713.30078125,22732.0,22376.0,22544.0,0
2018-03-20,22739.5,22739.5,22339.0,22339.0,0
2018-03-21,22734.80078125,22739.5,22524.0,22524.0,0
2018-03-22,22738.0,22738.0,22280.0,22280.0,0
2018-03-23,22770.0,22770.0,22448.0,22448.0,0
2018-03-26,22757.0,22757.0,22461.0,22461.0,0
2018-03-27,22780.5,22780.5,22395.0,22395.0,0
2018-03-28,22784.0,22784.5,22492.0,22492.0,0
2018-03-29,22777.900390625,22781.30078125,22642.0,22642.0,0
2018-03-30,22759.0,22759.0,22491.0,22524.0,0
2018-04-02,22505.0,22505.0,22505.0,22505.0,0
2018-04-03,22775.0,22775.0,22482.0,22540.0,0
2018-04-04,22775.0,22794.5,22504.0,22504.0,0
2018-04-05,22780.5,22785.0,22487.0,22487.0,0
2018-04-06,22778.0,22767.5,22471.0,22542.0,0
2018-04-09,22767.5,22757.5,22417.0,22417.0,0
2018-04-10,22374.0,22757.5,22378.0,22378.0,0
2018-04-11,22757.5,22755.5,22396.0,22396.0,0
2018-04-12,22755.5,22753.5,22465.0,22472.0,0
2018-04-13,22753.5,22751.5,22479.0,22481.0,0
2018-04-16,22751.5,22742.5,22445.0,22445.0,0
2018-04-17,22742.5,22737.5,22419.0,22419.0,0
2018-04-18,22737.5,22739.0,22442.0,22447.0,0
2018-04-19,22739.0,22744.0,22440.0,22440.0,0
2018-04-20,22744.0,22737.0,22451.0,22499.0,0
2018-04-23,22428.0,22736.0,22449.0,22498.0,0
2018-04-24,22736.0,22734.0,22439.0,22480.0,0
2018-04-25,22734.0,22734.0,22392.0,22392.0,0
2018-04-26,22734.0,22732.0,22444.0,22499.0,0
2018-04-27,22732.0,22728.5,22434.0,22577.0,0
2018-04-30,22728.5,22728.5,22368.0,22368.0,0
2018-05-01,22728.5,22494.0,22462.0,22462.0,0
2018-05-02,22494.0,22726.0,22426.0,22629.0,0
2018-05-03,22726.0,22727.5,22435.0,22525.0,0
2018-05-04,22727.5,22762.5,22415.0,22415.0,0
2018-05-07,22416.0,22733.5,22430.0,22456.0,0
2018-05-08,22733.5,22737.5,22404.0,22404.0,0
2018-05-09,22737.5,22742.0,22435.0,22458.0,0
2018-05-10,22742.0,22735.0,22458.0,22493.0,0
2018-05-11,22458.0,22735.0,22388.0,22388.0,0
2018-05-14,22398.0,22732.5,22413.0,22413.0,0
2018-05-15,22732.5,22735.5,22443.0,22528.0,0
2018-05-16,22735.5,22737.5,22443.0,22620.0,0
2018-05-17,22737.5,22740.0,22390.0,22390.0,0
2018-05-18,22740.0,22750.5,22442.0,22442.0,0
2018-05-21,22428.0,22736.5,22438.0,22478.0,0
2018-05-22,22736.5,22734.5,22358.0,22358.0,0
2018-05-23,22734.5,22739.0,22442.0,22472.0,0
2018-05-24,22739.0,22743.0,22438.0,22445.0,0
2018-05-25,22743.0,22746.0,22433.0,22433.0,0
2018-05-28,22746.0,22779.5,22476.0,22480.0,0
2018-05-29,22779.5,22802.5,22498.0,22530.0,0
2018-05-30,22802.5,22820.0,22517.0,22517.0,0
2018-05-31,22820.0,22771.0,22440.0,22440.0,0
2018-06-01,22771.0,22762.0,22436.0,22436.0,0
2018-06-04,22533.0,22792.0,22482.0,22539.0,0
2018-06-05,22532.0,22794.5,22472.0,22528.0,0
2018-06-06,22794.5,22773.5,22393.0,22393.0,0
2018-06-07,22773.5,22767.0,22439.0,22439.0,0
2018-06-08,22767.0,22758.0,22465.0,22527.0,0
2018-06-11,22366.0,22780.5,22362.0,22362.0,0
2018-06-12,22780.5,22778.5,22471.0,22495.0,0
2018-06-13,22778.5,22777.5,22475.0,22546.0,0
2018-06-14,22777.5,22778.0,22394.0,22394.0,0
2018-06-15,22778.0,22985.0,22483.0,22985.0,0
2018-06-18,22781.0,22801.0,22473.0,22473.0,0
2018-06-19,22801.0,22818.5,22468.0,22468.0,0
2018-06-20,22818.5,22832.5,22436.0,22436.0,0
2018-06-21,22832.5,22842.0,22490.0,22490.0,0
2018-06-22,22842.0,22857.5,22400.0,22400.0,0
2018-06-25,22840.0,22843.5,22515.0,22515.0,0
2018-06-26,22865.0,22886.0,22460.0,22460.0,0
2018-06-27,22886.0,22902.5,22600.0,22618.0,0
2018-06-28,22901.5,22909.5,22599.0,22734.0,0
2018-06-29,22906.0,22923.5,22601.0,22646.0,0
2018-07-02,22923.5,22919.5,22542.0,22542.0,0
2018-07-03,22919.5,23011.0,22615.0,22615.0,0
2018-07-04,23011.0,23004.0,22678.0,22678.0,0
2018-07-05,23004.0,23006.5,22658.0,22658.0,0
2018-07-06,23006.5,23002.80078125,22684.0,22684.0,0
2018-07-09,22602.400390625,23005.0,22607.30078125,22607.30078125,0
2018-07-10,23005.0,23004.5,22707.599609375,22730.19921875,0
2018-07-11,23004.5,23009.0,22649.30078125,22649.30078125,0
2018-07-12,23009.0,23013.0,22706.900390625,22773.5,0
2018-07-13,23013.0,23016.0,22700.0,22700.0,0
2018-07-16,23010.0,23012.400390625,22602.30078125,22602.30078125,0
2018-07-17,23012.400390625,23015.5,22722.0,22722.0,0
2018-07-18,23006.80078125,23019.69921875,22829.80078125,22829.80078125,0
2018-07-19,23016.19921875,23017.0,22661.30078125,22661.30078125,0
2018-07-20,23017.0,23019.0,22592.400390625,22592.400390625,0
2018-07-23,22555.69921875,23018.0,22537.599609375,22537.599609375,0
2018-07-24,23018.0,23220.0,22922.30078125,22922.30078125,0
2018-07-25,23216.0,23182.5,22965.099609375,22965.099609375,0
2018-07-26,23182.5,23145.0,22787.30078125,22787.30078125,0
2018-07-27,23145.0,23197.5,22891.0,22970.69921875,0
2018-07-30,23197.5,23222.5,22824.69921875,22824.69921875,0
2018-07-31,23222.5,23248.0,22863.400390625,22863.400390625,0
2018-08-01,23248.0,23256.5,22954.5,23026.099609375,0
2018-08-02,23256.5,23247.5,22957.80078125,22994.900390625,0
2018-08-03,23247.5,23271.0,22949.69921875,23013.5,0
2018-08-06,23271.0,23272.5,22957.0,22998.5,0
2018-08-07,23272.5,23268.0,22920.69921875,22921.69921875,0
2018-08-08,23268.0,23249.0,22946.30078125,22946.30078125,0
2018-08-09,23249.0,23284.0,22908.099609375,22908.099609375,0
2018-08-10,23242.5,23242.0,22926.5,23070.0,0
2018-08-13,23242.0,23280.0,23065.099609375,23065.099609375,0
2018-08-14,23280.0,23280.0,22919.900390625,22919.900390625,0
2018-08-15,23280.0,23277.5,22963.900390625,23085.099609375,0
2018-08-16,23277.5,23278.0,22909.30078125,22909.30078125,0
2018-08-17,23278.0,23259.0,22936.599609375,22943.900390625,0
2018-08-20,23259.0,23238.0,22841.5,22841.5,0
2018-08-21,23238.0,23234.0,22760.19921875,22760.19921875,0
2018-08-22,23234.0,23241.5,22816.900390625,22816.900390625,0
2018-08-23,23240.0,23247.0,22939.69921875,22939.69921875,0
2018-08-24,23247.0,23267.5,22954.400390625,23027.900390625,0
2018-08-27,22872.400390625,23259.0,22828.30078125,22828.30078125,0
2018-08-28,23259.0,23261.5,22805.599609375,22805.599609375,0
2018-08-29,23261.5,23266.0,22965.5,22965.5,0
2018-08-30,23266.0,23268.0,22868.099609375,22868.099609375,0
2018-08-31,23268.0,23279.0,23025.69921875,23025.69921875,0
2018-09-03,23279.0,23271.0,23093.19921875,23093.19921875,0
2018-09-04,23271.0,23289.900390625,22965.5,22965.5,0
2018-09-05,23289.900390625,23279.0,22914.80078125,22914.80078125,0
2018-09-06,23279.0,23279.5,22888.69921875,22888.69921875,0
2018-09-07,23279.5,23291.5,22983.30078125,22983.30078125,0
2018-09-10,23291.5,23280.30078125,23089.400390625,23089.400390625,0
2018-09-11,23267.5,23257.30078125,22922.099609375,22922.099609375,0
2018-09-12,23249.19921875,23246.0,22917.30078125,22917.30078125,0
2018-09-13,23245.400390625,23242.0,22845.80078125,22845.80078125,0
2018-09-14,23242.0,23213.5,22792.099609375,22792.099609375,0
2018-09-17,23213.5,23256.5,22956.900390625,23060.400390625,0
2018-09-18,23256.5,23246.5,22930.80078125,22935.900390625,0
2018-09-19,23246.5,23272.5,22947.80078125,22947.80078125,0
2018-09-20,23272.5,23287.5,22990.30078125,22996.099609375,0
2018-09-21,23287.5,23298.5,22873.69921875,22873.69921875,0
2018-09-24,22978.900390625,23303.0,22994.599609375,23018.0,0
2018-09-25,23024.69921875,23310.5,23005.400390625,23018.900390625,0
2018-09-26,23310.5,23313.5,23003.400390625,23003.400390625,0
2018-09-27,23313.5,23312.5,23015.599609375,23015.599609375,0
2018-09-28,23312.5,23292.5,22988.099609375,23169.900390625,0
2018-10-01,23292.5,23296.0,22935.099609375,22935.099609375,0
2018-10-02,23296.0,23292.5,22961.900390625,23048.19921875,0
2018-10-03,23292.5,23307.5,22915.0,22915.0,0
2018-10-04,23307.5,23311.5,23005.599609375,23149.5,0
2018-10-05,23311.5,23311.0,22968.099609375,22968.099609375,0
2018-10-08,22910.400390625,23317.5,22934.30078125,22934.30078125,0
2018-10-09,23317.5,23321.5,22959.900390625,22959.900390625,0
2018-10-10,23321.5,23316.0,22899.099609375,22899.099609375,0
2018-10-11,23316.0,23311.0,22944.5,22944.5,0
2018-10-12,23311.0,23311.0,22967.900390625,22967.900390625,0
2018-10-15,23310.5,23297.5,22997.69921875,23060.69921875,0
2018-10-16,23297.5,23304.0,22994.099609375,23019.0,0
2018-10-17,23304.0,23314.400390625,22997.400390625,22997.400390625,0
2018-10-18,23310.0,23312.5,23001.30078125,23090.69921875,0
2018-10-19,23312.5,23316.5,23127.80078125,23127.80078125,0
2018-10-22,23311.80078125,23313.5,22905.099609375,22905.099609375,0
2018-10-23,23313.5,23313.5,23011.69921875,23076.599609375,0
2018-10-24,23313.5,23328.19921875,22994.69921875,22994.69921875,0
2018-10-25,23321.599609375,23320.599609375,23025.099609375,23025.099609375,0
2018-10-26,23320.0,23321.0,23012.099609375,23061.599609375,0
2018-10-29,22898.599609375,23310.5,22900.69921875,22920.19921875,0
2018-10-30,23310.5,23309.30078125,22981.099609375,23030.19921875,0
2018-10-31,23310.0,23312.19921875,22995.5,23000.900390625,0
2018-11-01,23311.099609375,23311.099609375,22990.69921875,23024.30078125,0
2018-11-02,23308.400390625,23307.0,22983.400390625,22983.400390625,0
2018-11-05,23307.0,23300.0,23086.5,23086.5,0
2018-11-06,23300.0,23300.0,22882.400390625,22882.400390625,0
2018-11-07,23291.0,23307.400390625,22854.30078125,22854.30078125,0
2018-11-08,23295.0,23289.19921875,23093.19921875,23093.19921875,0
2018-11-09,23289.19921875,23289.19921875,22947.599609375,23059.900390625,0
2018-11-12,23260.0,23267.5,22937.80078125,22998.19921875,0
2018-11-13,23267.5,23280.0,22953.400390625,23014.599609375,0
2018-11-14,23280.0,23282.400390625,22851.5,22851.5,0
2018-11-15,23278.599609375,23313.599609375,22867.30078125,22867.30078125,0
2018-11-16,23274.0,23274.0,22912.400390625,22912.400390625,0
2018-11-19,22771.30078125,23276.5,22788.0,22788.0,0
2018-11-20,23276.5,23302.0,22911.19921875,22911.19921875,0
2018-11-21,23302.0,23318.0,23000.80078125,23119.0,0
2018-11-22,23318.0,23318.0,23003.80078125,23032.30078125,0
2018-11-23,23318.0,23327.5,23001.0,23028.099609375,0
2018-11-26,23021.400390625,23306.0,22982.69921875,23035.599609375,0
2018-11-27,23306.0,23312.5,22991.69921875,23062.599609375,0
2018-11-28,23312.5,23312.5,22975.30078125,23057.19921875,0
2018-11-29,23301.0,23295.30078125,22806.30078125,22806.30078125,0
2018-11-30,23292.5,23290.5,22927.900390625,22927.900390625,0
2018-12-03,23074.900390625,23267.5,22953.5,23033.900390625,0
2018-12-04,23267.5,23267.5,22908.19921875,22908.19921875,0
2018-12-05,23257.5,23277.0,22959.69921875,23043.69921875,0
2018-12-06,23270.0,23298.0,22968.80078125,22968.80078125,0
2018-12-07,23297.5,23297.5,22908.599609375,22908.599609375,0
2018-12-10,23277.5,23271.0,22904.0,22904.0,0
