time,close,high,low,open,volume,close_vix,high_vix,low_vix,open_vix
2017-03-07,11.449999809265137,11.579999923706056,11.039999961853027,11.270000457763672,0.0,0.0185108892397897,-0.0120173413764685,-0.0018099966406075,-0.0279983018475596
2017-03-08,11.859999656677246,11.859999656677246,11.09000015258789,11.489999771118164,0.0,0.0351816512794414,0.0238918990651976,0.0045187777277204,0.0193327032709951
2017-03-09,12.300000190734863,12.43000030517578,11.619999885559082,11.75,0.0,0.0364279132636477,0.0469415654525471,0.0466839264538212,0.0223761686495939
2017-03-10,11.65999984741211,12.09000015258789,11.460000038146973,11.970000267028809,0.0,-0.0534351100493649,-0.0277342528264691,-0.0138650269598495,0.0185503012878846
2017-03-13,11.350000381469728,12.229999542236328,11.289999961853027,12.15999984741211,0.0,-0.0269463902988274,0.0115132350218065,-0.0149453398325574,0.0157483221116218
2017-03-14,12.300000190734863,12.539999961853027,11.279999732971191,11.390000343322754,0.0,0.0803815003481923,0.0250316198932434,-0.0008861523855963,-0.0654160563881125
2017-03-15,11.630000114440918,12.25,10.600000381469728,12.119999885559082,0.0,-0.0560113015145504,-0.0233975951720153,-0.0621771852914148,0.0621211635972863
2017-03-16,11.210000038146973,11.550000190734863,11.15999984741211,11.289999961853027,0.0,-0.0367817358837108,-0.0588404835090926,0.0514819061746837,-0.0709395964161061
2017-03-17,11.279999732971191,11.380000114440918,10.779999732971191,11.380000114440918,0.0,0.0062249819101358,-0.0148280147271388,-0.0346434025703254,0.0079400639717621
2017-03-20,11.34000015258789,11.720000267028809,11.029999732971191,11.710000038146973,0.0,0.0053050893581823,0.0294393681783898,0.0229262683460007,0.028585742112762
2017-03-21,12.470000267028809,12.850000381469728,10.920000076293944,11.149999618530272,0.0,0.0949894693503142,0.0920470340946942,-0.0100228317527061,-0.0490037171736712
2017-03-22,12.8100004196167,13.15999984741211,11.989999771118164,12.949999809265137,0.0,0.026900367559963,0.023838073274758,0.0934769726466448,0.1496563097233902
2017-03-23,13.119999885559082,13.170000076293944,12.18000030517578,12.649999618530272,0.0,0.0239116261277063,0.0007596072458532,0.0157223373872048,-0.0234385883991667
2017-03-24,12.960000038146973,14.15999984741211,12.270000457763672,12.859999656677246,0.0,-0.0122700809257441,0.0724795559413928,0.0073620086931387,0.0164645070947058
2017-03-27,12.5,15.109999656677246,12.479999542236328,14.779999732971191,0.0,-0.0361390495593124,0.0649356760734965,0.0169700302311274,0.1391532053406289
2017-03-28,11.529999732971191,12.670000076293944,11.34000015258789,12.4399995803833,0.0,-0.0807763331867684,-0.17611975320842,-0.0957910145061713,-0.1723578438733668
2017-03-29,11.420000076293944,11.699999809265137,11.029999732971191,11.539999961853027,0.0,-0.0095861002128922,-0.0796481748530838,-0.0277175026992381,-0.0750977958054636
2017-03-30,11.539999961853027,11.640000343322754,11.119999885559082,11.369999885559082,0.0,0.0104530468657286,-0.0051413537032119,0.0081264694748968,-0.0148409600770429
2017-03-31,12.369999885559082,12.539999961853027,11.5,11.609999656677246,0.0,0.0694549193785842,0.074476060364378,0.0336017568382175,0.0208884684412227
2017-04-03,12.380000114440918,13.59000015258789,12.270000457763672,12.59000015258789,0.0,0.0008080993475584,0.0804107072282546,0.0648102606611678,0.0810360940375215
2017-04-04,11.789999961853027,13.06999969482422,11.699999809265137,12.710000038146973,0.0,-0.0488305651867226,-0.0390147351042084,-0.0475684705287868,0.0094862280266734
2017-04-05,12.890000343322754,12.890000343322754,10.899999618530272,11.890000343322754,0.0,0.0892001322721665,-0.0138676607008877,-0.0708260712637106,-0.0666913486250917
2017-04-07,12.869999885559082,13.43000030517578,12.229999542236328,13.170000076293944,0.0,0.0380092893652509,0.0157601786361936,0.0443030867679226,0.0045662499604447
2017-04-10,14.050000190734863,14.109999656677246,12.9399995803833,13.239999771118164,0.0,0.0877233966392226,0.049392708274263,0.0564313443753714,0.0053010116735143
2017-04-11,15.06999969482422,15.880000114440918,14.170000076293944,14.31999969482422,0.0,0.0700835830326647,0.1181767214927489,0.0908038024418977,0.0784146069996272
2017-04-12,15.770000457763672,16.15999984741211,14.84000015258789,15.15999984741211,0.0,0.0454034376145919,0.0174785806250327,0.0461991889346602,0.0570032299277197
2017-04-13,15.960000038146973,16.219999313354492,14.970000267028809,15.890000343322754,0.0,0.0119761644093774,0.0037059627033746,0.0087219682476952,0.047029632005778
2017-04-14,15.960000038146973,16.219999313354492,14.970000267028809,15.890000343322754,0.0,0.0119761644093774,0.0037059627033746,0.0087219682476952,0.047029632005778
2017-04-17,14.65999984741211,16.280000686645508,14.600000381469728,16.190000534057617,0.0,-0.0849629083617694,0.0036923963976317,-0.0250266614267786,0.0187037985215857
2017-04-18,14.420000076293944,15.5,14.289999961853027,14.5,0.0,-0.0165065489024092,-0.0490973788264349,-0.0214615655700651,-0.1102451512498964
2017-04-19,14.93000030517578,15.149999618530272,13.460000038146973,14.0,0.0,0.0347564948438943,-0.022839517149343,-0.0598376622216079,-0.03509131981127
2017-04-20,14.149999618530272,14.8100004196167,13.829999923706056,14.59000015258789,0.0,-0.0536580348612846,-0.0226978501628152,0.0271178131094318,0.0412790433778242
2017-04-21,14.630000114440918,15.329999923706056,13.850000381469728,13.850000381469728,0.0,0.0333596257241237,0.0345090312939063,0.0014451200161751,-0.0520511128167951
2017-04-24,10.84000015258789,12.010000228881836,10.81999969482422,11.5600004196167,0.0,-0.2998312127665049,-0.2440720327574518,-0.2468890149627382,-0.1807343606330346
2017-04-25,10.760000228881836,11.149999618530272,10.220000267028809,10.8100004196167,0.0,-0.0074074340826895,-0.0743001914559014,-0.057049634309928,-0.0670792290746809
2017-04-26,10.850000381469728,10.890000343322754,10.390000343322754,10.609999656677246,0.0,0.0083295391397839,-0.0235944952223032,0.0164972272510898,-0.0186747502010931
2017-04-27,10.359999656677246,11.079999923706056,10.329999923706056,10.720000267028809,0.0,-0.0462129114528938,0.0172967059621104,-0.0057915624088315,0.0103142602845805
2017-04-28,10.81999969482422,11.15999984741211,10.289999961853027,10.390000343322754,0.0,0.0434440415214749,0.007194268847012,-0.0038797296071104,-0.031267342397348
2017-05-03,10.68000030517578,11.149999618530272,10.399999618530272,10.5600004196167,0.0,0.0084626880845674,0.0515292896716033,0.0352286590034608,0.0395996501099733
2017-05-04,10.460000038146973,11.239999771118164,10.270000457763672,10.710000038146973,0.0,-0.0208143998228445,0.0080393604087965,-0.0125787009541799,0.0141045700069217
2017-05-05,10.56999969482422,10.979999542236328,9.989999771118164,10.510000228881836,0.0,0.0104613087265501,-0.0234034297116889,-0.0276424987639975,-0.018850681355077
2017-05-08,9.770000457763672,10.550000190734863,9.670000076293944,10.529999732971191,0.0,-0.0787032581015654,-0.0399495163894939,-0.032556252394408,0.0019010941206335
2017-05-09,9.960000038146973,10.140000343322754,9.5600004196167,9.869999885559082,0.0,0.0192605625178244,-0.0396378459799129,-0.0114405463986901,-0.064728458936457
2017-05-10,10.210000038146973,10.239999771118164,9.619999885559082,9.75,0.0,0.0247905604862862,0.0098135652383233,0.0062564818252006,-0.0122325568408098
2017-05-11,10.600000381469728,11.229999542236328,10.31999969482422,10.34000015258789,0.0,0.0374864011929206,0.0922871307281603,0.0702394777006501,0.0587525988275765
2017-05-12,10.399999618530272,10.869999885559082,10.279999732971191,10.720000267028809,0.0,-0.0190482676381862,-0.0325820373828053,-0.003883496430666,0.0360912967147269
2017-05-15,10.420000076293944,10.880000114440918,10.25,10.539999961853027,0.0,0.0019212741795516,0.0009195613412885,-0.0029225284670364,-0.0169336410581005
2017-05-16,10.649999618530272,10.670000076293944,10.18000030517578,10.460000038146973,0.0,0.0218328126895831,-0.0194901794822785,-0.0068526644840665,-0.0076190772102439
2017-05-17,15.59000015258789,15.59000015258789,11.529999732971191,11.890000343322754,0.0,0.3810698365205546,0.3791936203932495,0.1245272700211363,0.1281392772938913
2017-05-18,14.65999984741211,16.299999237060547,14.029999732971191,14.0600004196167,0.0,-0.0615070068071797,0.0445353681493798,0.1962455639601803,0.1676361766496276
2017-05-19,12.039999961853027,14.229999542236328,11.720000267028809,14.229999542236328,0.0,-0.1968882493377327,-0.1358126810737694,-0.1799010681487731,0.0120184637056108
2017-05-22,10.93000030517578,12.520000457763672,10.890000343322754,12.289999961853027,0.0,-0.0967231066029436,-0.1280249776982992,-0.073451838461602,-0.1465664594588046
2017-05-23,10.720000267028809,11.0,10.5600004196167,11.0,0.0,-0.0194001495573186,-0.1294321294361748,-0.0307716504567478,-0.1108906476756695
2017-05-24,10.020000457763672,10.899999618530272,9.880000114440918,10.609999656677246,0.0,-0.0675280392103444,-0.0091325185604959,-0.0665607946716792,-0.0360983525308915
2017-05-25,9.989999771118164,10.289999961853027,9.720000267028809,9.81999969482422,0.0,-0.0029985715923477,-0.0575902080991051,-0.0163268773984182,-0.0773758289780682
2017-05-26,9.8100004196167,10.479999542236328,9.649999618530272,9.93000030517578,0.0,-0.0181822533977131,0.018296089074386,-0.0072277701240949,0.0111394175003768
2017-05-29,9.8100004196167,10.479999542236328,9.649999618530272,9.93000030517578,0.0,-0.0181822533977131,0.018296089074386,-0.0072277701240949,0.0111394175003768
2017-05-30,10.380000114440918,10.84000015258789,10.140000343322754,10.609999656677246,0.0,0.056478572411225,0.0337743748747183,0.0495301562009442,0.0662364114776914
2017-05-31,10.40999984741211,11.300000190734863,9.93000030517578,10.100000381469728,0.0,0.0028859792061798,0.0415597325096125,-0.0209275232315086,-0.0492614586509859
2017-06-01,9.890000343322754,10.539999961853027,9.6899995803833,10.420000076293944,0.0,-0.0512426876203079,-0.0696252031035272,-0.0244661261912106,0.0311915820306032
2017-06-02,9.75,10.300000190734863,9.579999923706056,10.079999923706056,0.0,-0.0142568953389951,-0.023033625740421,-0.011416798579685,-0.0331737885727174
2017-06-05,10.06999969482422,10.279999732971191,9.600000381469728,10.079999923706056,0.0,0.0322933914152748,-0.0019436797020841,0.0020855541913278,0.0
2017-06-06,10.449999809265137,10.770000457763672,9.859999656677246,10.1899995803833,0.0,0.0370412837336491,0.0465642996204332,0.0267229955845716,0.0108535509809898
2017-06-07,10.390000343322754,10.93000030517578,10.119999885559082,10.479999542236328,0.0,-0.0057581220039684,0.0147467964374911,0.0260275187561368,0.0280618291577868
2017-06-08,10.15999984741211,10.529999732971191,9.729999542236328,10.270000457763672,0.0,-0.0223854110228688,-0.0372830293223555,-0.0392998033996418,-0.0202415666997906
2017-06-09,10.699999809265137,12.109999656677246,9.369999885559082,9.93000030517578,0.0,0.0517852965103296,0.1398032284276265,-0.0377007651145009,-0.0336665597235771
2017-06-12,11.460000038146973,12.369999885559082,11.1899995803833,11.1899995803833,0.0,0.0686189909731274,0.0212426479382584,0.1775074007877894,0.1194599760347873
2017-06-13,10.420000076293944,11.140000343322754,10.260000228881836,11.119999885559082,0.0,-0.0951356709682032,-0.1047319118348514,-0.0867676227737805,-0.0062752062935881
2017-06-14,10.640000343322754,11.260000228881836,10.010000228881836,10.329999923706056,0.0,0.0208934725335776,0.0107143777204716,-0.0246682458583471,-0.0736930027851069
2017-06-15,10.899999618530272,12.010000228881836,10.739999771118164,11.0600004196167,0.0,0.0241422380572007,0.0644830121109691,0.0703904515771132,0.0682827582883351
2017-06-16,10.380000114440918,11.350000381469728,10.260000228881836,10.630000114440918,0.0,-0.0488818654749954,-0.0565218776124182,-0.0457222057187661,-0.0396548309145148
2017-06-19,10.369999885559082,10.600000381469728,10.010000228881836,10.56999969482422,0.0,-0.0009638775572115,-0.0683637404313478,-0.0246682458583471,-0.005660432109435
2017-06-20,10.859999656677246,11.149999618530272,10.239999771118164,10.279999732971191,0.0,0.0461692716866081,0.0505854265878644,0.0227169810671725,-0.0278195369588114
2017-06-21,10.75,11.399999618530272,10.399999618530272,11.029999732971191,0.0,-0.0101805283186038,0.0221738582445968,0.0155041722079251,0.0704185750046363
2017-06-22,10.479999542236328,11.010000228881836,10.239999771118164,10.8100004196167,0.0,-0.0254371193605163,-0.034809350415063,-0.015504172207925,-0.0201471385875178
2017-06-23,10.020000457763672,10.6899995803833,9.850000381469728,10.25,0.0,-0.0448854938714405,-0.0294952857393754,-0.0388301033477317,-0.0531939648841549
2017-06-26,9.899999618530272,10.4399995803833,9.68000030517578,10.130000114440918,0.0,-0.0120484227334671,-0.0236641435224325,-0.0174095610969793,-0.0117763760265974
2017-06-27,11.0600004196167,11.3100004196167,9.800000190734863,10.039999961853027,0.0,0.1108003154259672,0.0800427849680951,0.0123204723243586,-0.0089242190937359
2017-06-28,10.029999732971191,11.489999771118164,9.760000228881836,11.170000076293944,0.0,-0.0977544586833831,0.0157897447111574,-0.0040899812632585,0.1066545094472801
2017-06-29,11.4399995803833,15.15999984741211,9.729999542236328,9.789999961853027,0.0,0.1315353739210378,0.2771832982084873,-0.0030785747247221,-0.1318701672654691
2017-06-30,11.18000030517578,11.850000381469728,10.399999618530272,11.739999771118164,0.0,-0.0229894542483357,-0.2463324703763832,0.0665919203162583,0.1816403422581579
2017-07-03,11.220000267028809,11.449999809265137,10.279999732971191,11.06999969482422,0.0,0.0035714288703748,-0.0343381864304961,-0.0116055354160911,-0.0587630757513287
2017-07-04,11.220000267028809,11.449999809265137,10.279999732971191,11.06999969482422,0.0,0.0035714288703748,-0.0343381864304961,-0.0116055354160911,-0.0587630757513287
2017-07-05,11.06999969482422,12.029999732971191,10.789999961853027,11.199999809265137,0.0,-0.0134592047411849,0.0494137944474969,0.048419541683189,0.0116750421184262
2017-07-06,12.539999961853027,13.050000190734863,11.18000030517578,11.199999809265137,0.0,0.1246848130100272,0.0813846405947218,0.0355067192888914,0.0
2017-07-07,11.1899995803833,12.56999969482422,10.979999542236328,12.479999542236328,0.0,-0.1139030473381762,-0.0374751500603498,-0.0180511006328308,0.1082135649903493
2017-07-10,11.109999656677246,11.729999542236328,10.609999656677246,11.260000228881836,0.0,-0.0071749120751749,-0.0691633746837034,-0.0342784741232242,-0.1028706832229718
2017-07-11,10.890000343322754,12.140000343322754,10.68000030517578,10.789999961853027,0.0,-0.0200006042781077,0.0343561902712971,0.0065759418390804,-0.042636867303885
2017-07-12,10.300000190734863,10.850000381469728,10.079999923706056,10.850000381469728,0.0,-0.0557010547177545,-0.1123406987666763,-0.0578196070321806,0.0055453394103256
2017-07-13,9.899999618530272,10.399999618530272,9.899999618530272,10.06999969482422,0.0,-0.03960919514529,-0.0423593456774235,-0.0180185364661311,-0.0746044387199376
2017-07-14,9.510000228881836,10.140000343322754,9.5,10.09000015258789,0.0,-0.0401908179834584,-0.0253177374462484,-0.0412429200017525,0.0019841730631718
2017-07-17,9.81999969482422,10.029999732971191,9.710000038146973,9.770000457763672,0.0,0.0320771906646213,-0.0109074566704643,0.0218644876253657,-0.0322283365795026
2017-07-18,9.890000343322754,10.350000381469728,9.65999984741211,9.859999656677246,0.0,0.0071030890593401,0.031405981217524,-0.0051626538032823,0.0091696208860918
2017-07-19,9.789999961853027,9.9399995803833,9.579999923706056,9.6899995803833,0.0,-0.0101627277028562,-0.0404195781148338,-0.0083160484096866,-0.0173917511962145
2017-07-20,9.579999923706056,10.279999732971191,9.5,9.65999984741211,0.0,-0.0216838686270028,0.0336332555979315,-0.0083857854123968,-0.0031007501699984
2017-07-21,9.359999656677246,9.979999542236328,9.300000190734863,9.520000457763672,0.0,-0.0232323302091733,-0.0296171895961855,-0.02127737793816,-0.0145987355408864
2017-07-24,9.43000030517578,9.970000267028809,9.260000228881836,9.9399995803833,0.0,0.0074508751978718,-0.001002433698291,-0.0043103472929865,0.04317208156583
2017-07-25,9.43000030517578,9.520000457763672,9.039999961853027,9.399999618530272,0.0,0.0,-0.046185713869285,-0.0240449031910612,-0.0558573297594506
2017-07-26,9.600000381469728,9.65999984741211,8.84000015258789,9.25,0.0,0.0178670092026295,0.0145987355408866,-0.0223722762736617,-0.0160860971697375
2017-07-27,10.109999656677246,11.5,9.15999984741211,9.329999923706056,0.0,0.0517618608634302,0.1743534029406258,0.0355592681173465,0.008611455157647
2017-07-28,10.289999961853027,11.300000190734863,10.260000228881836,10.619999885559082,0.0,0.0176475470651194,-0.0175442927717181,0.1134067000228221,0.1295039983558308
2017-07-31,10.260000228881836,10.84000015258789,10.229999542236328,10.529999732971191,0.0,-0.002919684087975,-0.0415597325096124,-0.0029283268344423,-0.0085107042507891
2017-08-01,10.09000015258789,10.5600004196167,9.949999809265137,10.1899995803833,0.0,-0.016708012562592,-0.0261696920733292,-0.0277520032151839,-0.0328214947316539
2017-08-02,10.279999732971191,10.8100004196167,9.800000190734863,10.079999923706056,0.0,0.0186553845632512,0.0233983524540275,-0.015190126861901,-0.0108535509809897
2017-08-03,10.4399995803833,10.600000381469728,9.899999618530272,10.470000267028809,0.0,0.0154443082098677,-0.0196176333628411,0.0101523134689804,0.0379607953122504
2017-08-04,10.029999732971191,10.5,9.68000030517578,10.479999542236328,0.0,-0.0400639669104894,-0.0094787799422533,-0.022472785793339,0.0009545848265262
2017-08-07,9.93000030517578,10.31999969482422,9.760000228881836,10.1899995803833,0.0,-0.0100200665610443,-0.0172915266813578,0.0082304910610998,-0.0280618291577867
2017-08-08,10.960000038146973,11.520000457763672,9.520000457763672,10.039999961853027,0.0,0.098691776210645,0.1100009645220544,-0.0248975269883164,-0.0148296955912847
2017-08-09,11.109999656677246,12.630000114440918,11.109999656677246,11.489999771118164,0.0,0.0135932877489675,0.0919902504192641,0.1544506758617079,0.13489996147649
2017-08-10,16.040000915527344,16.170000076293945,11.5600004196167,11.56999969482422,0.0,0.3672400867667312,0.2470827328838173,0.0397053267938531,0.006938442888539
2017-08-11,15.510000228881836,17.280000686645508,14.5,16.170000076293945,0.0,-0.0336006675706347,0.0663921248050828,0.2265977498832755,0.3347421634781427
2017-08-14,12.329999923706056,14.050000190734863,12.0600004196167,14.050000190734863,0.0,-0.2294496809569115,-0.2069273937571488,-0.1842544233334021,-0.1405352689520659
2017-08-15,12.039999961853027,12.369999885559082,11.449999809265137,11.779999732971191,0.0,-0.0238008742762634,-0.1273482322022822,-0.0519045127509448,-0.1762192537997298
2017-08-16,11.739999771118164,12.539999961853027,11.25,11.59000015258789,0.0,-0.0252326418082689,0.0136493550098438,-0.0176215846917527,-0.0162604850383217
2017-08-17,15.550000190734863,15.770000457763672,11.539999961853027,11.8100004196167,0.0,0.2810588559870978,0.2291858978396951,0.0254511291238942,0.0188039952227586
2017-08-18,14.260000228881836,16.040000915527344,13.31999969482422,15.380000114440918,0.0,-0.0866022198543813,0.016976229513685,0.1434473844268249,0.2641213057784929
2017-08-21,13.1899995803833,14.739999771118164,13.06999969482422,14.59000015258789,0.0,-0.0779994961207915,-0.084520788282881,-0.0189471379143507,-0.0527315985253069
