time,close,high,low,open,volume,china_ret_5d
2017-01-23,3136.77490234375,3145.841064453125,3125.4208984375,3125.4208984375,132700.0,0.0106878708595691
2017-01-24,3142.552978515625,3149.531005859375,3131.218017578125,3134.592041015625,126000.0,0.0108067935488526
2017-01-25,3149.554931640625,3151.471923828125,3133.19091796875,3137.64599609375,112100.0,0.0116704169785397
2017-02-02,3149.554931640625,3151.471923828125,3133.19091796875,3137.64599609375,112100.0,0.0116704169785397
2017-02-03,3140.169921875,3162.677001953125,3136.012939453125,3160.08203125,92200.0,0.0054383547979156
2017-02-06,3156.98388671875,3158.843017578125,3135.386962890625,3143.093017578125,127200.0,0.0064219346517415
2017-02-07,3153.087890625,3159.5439453125,3140.035888671875,3154.405029296875,128300.0,0.003346735355937
2017-02-08,3166.98193359375,3167.447021484375,3132.032958984375,3148.0859375,144900.0,0.0055179116475
2017-02-09,3183.178955078125,3186.837890625,3162.573974609375,3164.68798828125,191600.0,0.0075722952015621
2017-02-10,3196.698974609375,3205.049072265625,3182.802001953125,3183.007080078125,239300.0,0.0178417932333352
2017-02-13,3216.839111328125,3219.406982421875,3198.9951171875,3198.9951171875,220200.0,0.0187821294075099
2017-02-14,3217.927978515625,3219.405029296875,3205.284912109375,3216.136962890625,188800.0,0.0203554120857069
2017-02-15,3212.986083984375,3235.998046875,3206.56103515625,3215.464111328125,241500.0,0.014421686005002
2017-02-16,3229.617919921875,3230.27490234375,3207.784912109375,3210.35693359375,217000.0,0.0144834703301745
2017-02-17,3202.075927734375,3238.39599609375,3199.425048828125,3227.70703125,226200.0,0.0016806199538675
2017-02-20,3239.9609375,3241.4580078125,3198.962890625,3198.962890625,232200.0,0.0071620384192517
2017-02-21,3253.325927734375,3254.3359375,3239.8779296875,3242.222900390625,211700.0,0.0109401679451532
2017-02-22,3261.218017578125,3261.381103515625,3243.840087890625,3252.68994140625,207500.0,0.0149000016573375
2017-02-23,3251.375,3264.08203125,3236.35498046875,3258.83203125,209200.0,0.0067141446011478
2017-02-24,3253.43310546875,3253.9560546875,3233.534912109375,3246.860107421875,186400.0,0.0159114520612199
2017-02-27,3228.659912109375,3251.654052734375,3224.087890625,3249.195068359375,182600.0,-0.0034941101514625
2017-02-28,3241.73291015625,3242.678955078125,3225.968994140625,3225.968994140625,151200.0,-0.0035697998058969
2017-03-01,3246.93408203125,3259.97802734375,3237.87109375,3240.072998046875,190700.0,-0.0043895588989798
2017-03-02,3230.028076171875,3256.806884765625,3228.6650390625,3250.51806640625,181200.0,-0.0065871542828551
2017-03-03,3218.31201171875,3221.155029296875,3206.613037109375,3219.201904296875,157100.0,-0.0108537768093506
2017-03-06,3233.865966796875,3234.6630859375,3215.06689453125,3217.3349609375,156100.0,0.0016111520204982
2017-03-07,3242.406005859375,3242.658935546875,3226.822021484375,3233.093994140625,164100.0,0.0002076129812333
2017-03-08,3240.6650390625,3245.303955078125,3230.60791015625,3240.531982421875,160700.0,-0.0019326240117472
2017-03-09,3216.74609375,3233.875,3205.279052734375,3233.700927734375,167400.0,-0.0041205107746146
2017-03-10,3212.760009765625,3222.319091796875,3208.447021484375,3213.72900390625,136700.0,-0.0017266183037243
2017-03-13,3237.02392578125,3237.12109375,3193.156982421875,3209.448974609375,163700.0,0.0009760509875793
2017-03-14,3239.327880859375,3246.3291015625,3231.52099609375,3235.251953125,146900.0,-0.0009497845129688
2017-03-15,3241.760009765625,3243.712890625,3227.738037109375,3235.403076171875,144100.0,0.0003378274967443
2017-03-16,3268.93505859375,3269.77001953125,3247.1630859375,3247.1630859375,189400.0,0.0160939429768576
2017-03-17,3237.447021484375,3274.18994140625,3232.281005859375,3271.866943359375,200600.0,0.0076546790333459
2017-03-20,3250.80810546875,3251.126953125,3228.117919921875,3241.110107421875,170500.0,0.00424924700942
2017-03-21,3261.611083984375,3262.220947265625,3246.696044921875,3250.2470703125,162700.0,0.0068554067389357
2017-03-22,3245.219970703125,3255.778076171875,3229.1279296875,3246.222900390625,189700.0,0.0010667402322862
2017-03-23,3248.550048828125,3262.091064453125,3221.93408203125,3245.80810546875,193000.0,-0.0062555037423074
2017-03-24,3269.445068359375,3275.20703125,3241.123046875,3247.35009765625,219800.0,0.0098352037707032
2017-03-27,3266.955078125,3283.239013671875,3262.117919921875,3268.924072265625,201900.0,0.0049547690626566
2017-03-28,3252.947998046875,3265.634033203125,3246.0859375,3265.634033203125,161700.0,-0.0026596093258062
2017-03-29,3241.31396484375,3262.097900390625,3233.280029296875,3252.864990234375,216100.0,-0.0012043431423643
2017-03-30,3210.237060546875,3240.01708984375,3195.85205078125,3235.136962890625,247100.0,-0.0118639729172405
2017-03-31,3222.513916015625,3226.248046875,3205.537109375,3206.2529296875,196400.0,-0.0144584924291212
2017-04-03,3222.513916015625,3226.248046875,3205.537109375,3206.2529296875,196400.0,-0.0144584924291212
2017-04-04,3222.513916015625,3226.248046875,3205.537109375,3206.2529296875,196400.0,-0.0144584924291212
2017-04-05,3270.304931640625,3270.64501953125,3233.237060546875,3235.659912109375,248300.0,0.0010248494946877
2017-04-07,3286.615966796875,3295.18701171875,3275.051025390625,3280.6240234375,236100.0,0.0138796616055105
2017-04-10,3269.39306640625,3285.458984375,3265.011962890625,3285.458984375,232700.0,0.0182595760257753
2017-04-11,3288.966064453125,3290.388916015625,3244.405029296875,3266.221923828125,281300.0,0.0204114750485877
2017-04-12,3273.830078125,3284.93408203125,3262.277099609375,3283.8369140625,269400.0,0.0010773453848603
2017-04-13,3275.9599609375,3281.136962890625,3261.489990234375,3265.218017578125,207300.0,-0.0015387982063981
2017-04-14,3244.48291015625,3276.7109375,3238.89599609375,3276.137939453125,208100.0,-0.0129024661657684
2017-04-17,3222.1669921875,3229.948974609375,3199.912109375,3229.948974609375,212700.0,-0.0145502489307777
2017-04-18,3196.712890625,3225.054931640625,3196.488037109375,3215.39599609375,188700.0,-0.0284501890894412
2017-04-19,3170.68701171875,3189.43701171875,3147.06591796875,3184.666015625,213200.0,-0.0320122898648052
2017-04-20,3172.10009765625,3178.18310546875,3148.18408203125,3165.6650390625,190900.0,-0.0322170840672211
2017-04-21,3173.15087890625,3180.7939453125,3158.62890625,3170.2900390625,164800.0,-0.0222309253986042
2017-04-24,3129.531005859375,3164.248046875,3111.215087890625,3164.248046875,186300.0,-0.0291709572061701
2017-04-25,3134.56689453125,3145.26708984375,3117.448974609375,3123.89404296875,153400.0,-0.0196320472958316
2017-04-26,3140.846923828125,3152.952880859375,3131.41796875,3132.91796875,169900.0,-0.0094558028314612
2017-04-27,3152.18701171875,3155.0029296875,3097.3330078125,3131.35009765625,211800.0,-0.0062973585482074
2017-04-28,3154.657958984375,3154.72705078125,3136.577880859375,3144.02197265625,162900.0,-0.0058449845893618
2017-05-03,3135.345947265625,3148.285888671875,3123.7509765625,3138.306884765625,163800.0,0.0002485051253633
2017-05-04,3127.368896484375,3143.818115234375,3111.39111328125,3127.10595703125,178000.0,-0.004300441625423
2017-05-05,3103.0380859375,3117.614013671875,3092.092041015625,3114.77392578125,176200.0,-0.015714842065422
2017-05-08,3078.613037109375,3093.451904296875,3067.694091796875,3090.06494140625,180500.0,-0.0244008948123702
2017-05-09,3080.527099609375,3084.2080078125,3056.55810546875,3064.847900390625,135100.0,-0.0203035214012362
2017-05-10,3052.784912109375,3090.819091796875,3051.590087890625,3078.173095703125,160800.0,-0.0266852580543176
2017-05-11,3061.5,3063.56396484375,3016.531005859375,3036.7890625,191300.0,-0.0212870509550779
2017-05-12,3083.512939453125,3090.490966796875,3051.87109375,3054.112060546875,159700.0,-0.006312147506066
2017-05-15,3090.22900390625,3098.9130859375,3085.931884765625,3085.931884765625,135700.0,0.0037660165225913
2017-05-16,3112.964111328125,3113.511962890625,3060.533935546875,3082.8720703125,173800.0,0.0104746441678611
2017-05-17,3104.44189453125,3119.58203125,3101.294921875,3107.802001953125,168700.0,0.0167796951697778
2017-05-18,3090.138916015625,3103.44091796875,3077.962890625,3082.3291015625,148600.0,0.0093110546026232
2017-05-19,3090.631103515625,3095.48291015625,3081.278076171875,3086.705078125,129600.0,0.0023057988821538
2017-05-22,3075.676025390625,3103.93798828125,3063.153076171875,3087.1708984375,153700.0,-0.0047204767086144
2017-05-23,3061.947021484375,3084.235107421875,3050.842041015625,3069.39404296875,178300.0,-0.0165243675941552
2017-05-24,3064.075927734375,3064.81298828125,3022.302978515625,3047.568115234375,139800.0,-0.0130879229537443
2017-05-25,3107.8310546875,3114.657958984375,3052.8310546875,3055.343017578125,191400.0,0.0057090262807893
2017-05-26,3110.05908203125,3120.6630859375,3100.387939453125,3101.285888671875,155900.0,0.0062664127730732
2017-05-29,3110.05908203125,3120.6630859375,3100.387939453125,3101.285888671875,155900.0,0.0062664127730732
2017-05-30,3110.05908203125,3120.6630859375,3100.387939453125,3101.285888671875,155900.0,0.0062664127730732
2017-05-31,3117.177978515625,3143.279052734375,3111.555908203125,3125.324951171875,153000.0,0.0134033757028488
2017-06-01,3102.623046875,3113.52099609375,3097.678955078125,3108.4208984375,163000.0,0.0131969027123055
2017-06-02,3105.5400390625,3110.388916015625,3081.84912109375,3094.22509765625,142500.0,0.0134415937226578
2017-06-05,3091.656005859375,3105.506103515625,3084.830078125,3102.110107421875,132600.0,-0.0052182012393962
2017-06-06,3102.1259765625,3102.863037109375,3078.787109375,3084.5400390625,113400.0,-0.0025540481187648
2017-06-07,3140.324951171875,3140.77392578125,3098.950927734375,3101.760986328125,173200.0,0.0073981837457382
2017-06-08,3150.333984375,3153.263916015625,3132.827880859375,3136.470947265625,152300.0,0.0152605761366441
2017-06-09,3158.39990234375,3165.919921875,3146.10791015625,3147.452880859375,160100.0,0.0168779134513649
2017-06-12,3139.876953125,3164.949951171875,3135.31396484375,3149.527099609375,146700.0,0.0154767406695802
2017-06-13,3153.742919921875,3155.989990234375,3131.04296875,3134.009033203125,128300.0,0.0165023006697163
2017-06-14,3130.674072265625,3149.173095703125,3125.35498046875,3146.748046875,138300.0,-0.0030779422829854
2017-06-15,3132.486083984375,3137.5849609375,3117.083984375,3125.5869140625,147000.0,-0.0056815086876836
2017-06-16,3123.166015625,3134.2509765625,3117.85693359375,3126.373046875,129700.0,-0.011218303427668
2017-06-19,3144.3740234375,3146.77001953125,3121.779052734375,3122.157958984375,134900.0,0.0014312194394901
2017-06-20,3140.013916015625,3150.465087890625,3134.611083984375,3148.01904296875,141200.0,-0.0043627442368948
2017-06-21,3156.2119140625,3157.028076171875,3132.616943359375,3148.986083984375,136700.0,0.008124207219989
2017-06-22,3147.452880859375,3186.98193359375,3146.64306640625,3152.241943359375,191300.0,0.0047665511706161
2017-06-23,3157.873046875,3158.047119140625,3118.094970703125,3138.444091796875,154800.0,0.011051478632664
2017-06-26,3185.444091796875,3187.888916015625,3156.97705078125,3157.001953125,173600.0,0.0129768798907052
2017-06-27,3191.197021484375,3193.4609375,3172.462890625,3183.419921875,148200.0,0.0161688564933197
2017-06-28,3173.200927734375,3193.43994140625,3170.785888671875,3183.633056640625,146500.0,0.0053682876741769
2017-06-29,3188.06298828125,3188.77392578125,3174.283935546875,3174.98095703125,128800.0,0.0128200021771657
2017-06-30,3192.427001953125,3193.240966796875,3171.570068359375,3176.947998046875,121500.0,0.0108827286400308
2017-07-03,3195.912109375,3196.285888671875,3177.02392578125,3191.998046875,140300.0,0.0032808157506694
2017-07-04,3182.803955078125,3193.06396484375,3174.31396484375,3192.888916015625,141100.0,-0.0026335330941904
2017-07-05,3207.134033203125,3207.31005859375,3174.7080078125,3179.217041015625,148300.0,0.0106368789781604
2017-07-06,3212.444091796875,3215.949951171875,3188.77294921875,3203.863037109375,175800.0,0.0076185280752745
2017-07-07,3217.95703125,3219.52294921875,3195.291015625,3203.822998046875,176700.0,0.0079652526726701
2017-07-10,3212.632080078125,3223.340087890625,3203.208984375,3208.462890625,198900.0,0.0052180364670357
2017-07-11,3203.0380859375,3226.907958984375,3199.22412109375,3201.51708984375,187800.0,0.0063372061026765
2017-07-12,3197.5439453125,3215.196044921875,3177.93505859375,3201.928955078125,186900.0,-0.0029947157655838
2017-07-13,3218.1630859375,3219.26806640625,3190.339111328125,3192.362060546875,195300.0,0.0017786798323469
2017-07-14,3222.4169921875,3222.97802734375,3204.85302734375,3212.031982421875,160100.0,0.001385000819581
2017-07-17,3176.465087890625,3230.35400390625,3139.50390625,3219.791015625,266200.0,-0.0113215928807991
2017-07-18,3187.56689453125,3187.6708984375,3150.1279296875,3159.73193359375,190600.0,-0.0048418644803188
2017-07-19,3230.97607421875,3232.94091796875,3179.72998046875,3181.402099609375,272400.0,0.0104012837211203
2017-07-20,3244.864990234375,3246.236083984375,3225.43310546875,3227.506103515625,232100.0,0.0082630172452193
2017-07-21,3237.98193359375,3247.7119140625,3231.9560546875,3236.587890625,206000.0,0.0048185790696623
2017-07-24,3250.59912109375,3261.10498046875,3230.071044921875,3230.89794921875,233100.0,0.0230703533875557
2017-07-25,3243.68896484375,3261.64501953125,3233.137939453125,3249.137939453125,205600.0,0.0174533547379551
2017-07-26,3247.675048828125,3264.847900390625,3228.0390625,3244.4609375,213500.0,0.0051550890064586
2017-07-27,3249.781005859375,3251.926025390625,3220.636962890625,3243.764892578125,228500.0,0.0015138674430697
2017-07-28,3253.239990234375,3256.37109375,3232.962890625,3240.173095703125,182200.0,0.0047011440745293
2017-07-31,3273.028076171875,3276.946044921875,3251.194091796875,3252.751953125,246000.0,0.0068762492935773
2017-08-01,3292.637939453125,3292.637939453125,3273.50390625,3274.368896484375,237200.0,0.0149777972861361
2017-08-02,3285.056884765625,3305.430908203125,3282.0380859375,3288.51806640625,266700.0,0.0114445975544835
2017-08-03,3272.928955078125,3293.368896484375,3262.155029296875,3279.986083984375,233300.0,0.0070976776629252
2017-08-04,3262.0810546875,3287.193115234375,3261.306884765625,3269.318115234375,275900.0,0.0027139322279547
2017-08-07,3279.45703125,3280.10400390625,3243.715087890625,3257.669921875,231200.0,0.0019622958421652
2017-08-08,3281.873046875,3285.48291015625,3269.657958984375,3277.18896484375,252000.0,-0.0032747385229582
2017-08-09,3275.572998046875,3277.943115234375,3263.846923828125,3277.80810546875,235600.0,-0.0028911532868904
2017-08-10,3261.7490234375,3282.51904296875,3236.18310546875,3269.735107421875,240700.0,-0.003421727156401
2017-08-11,3208.541015625,3245.115966796875,3200.748046875,3237.922119140625,263000.0,-0.0165490304933567
2017-08-14,3237.360107421875,3240.052001953125,3206.0439453125,3206.0439453125,190300.0,-0.0129196534105359
2017-08-15,3251.261962890625,3263.589111328125,3235.10107421875,3235.22998046875,182300.0,-0.0093710930368757
2017-08-16,3246.450927734375,3248.784912109375,3228.87109375,3247.85302734375,176900.0,-0.0089304376036218
2017-08-17,3268.429931640625,3269.138916015625,3251.458984375,3253.845947265625,203600.0,0.0020461646089782
2017-08-18,3268.72412109375,3275.075927734375,3248.0830078125,3253.242919921875,191100.0,0.0185834101811856
2017-08-21,3286.906005859375,3287.51904296875,3270.47509765625,3274.5810546875,186100.0,0.0151884825211502
2017-08-22,3290.22607421875,3293.47607421875,3274.94091796875,3287.614990234375,186500.0,0.0119130607362874
2017-08-23,3287.705078125,3299.45703125,3274.43994140625,3283.797119140625,179800.0,0.0126273993216168
2017-08-24,3271.511962890625,3297.989013671875,3266.35888671875,3287.958984375,163500.0,0.0009425256455989
2017-08-25,3331.52197265625,3331.9150390625,3271.4609375,3271.4609375,205800.0,0.019029516688317
2017-08-28,3362.65087890625,3375.033935546875,3336.1259765625,3336.1259765625,257500.0,0.0227829164209845
2017-08-29,3365.22607421875,3374.594970703125,3354.462890625,3362.06005859375,219500.0,0.022538866872922
2017-08-30,3363.626953125,3376.64794921875,3357.080078125,3361.821044921875,246900.0,0.0228300653853803
2017-08-31,3360.81005859375,3367.35791015625,3340.68701171875,3361.4619140625,234400.0,0.0269297817651258
2017-09-01,3367.118896484375,3381.925048828125,3358.471923828125,3365.990966796875,282500.0,0.0106282034235813
2017-09-05,3384.31689453125,3390.822998046875,3371.571044921875,3377.197021484375,216600.0,0.0056569374581995
2017-09-06,3385.388916015625,3391.010986328125,3364.764892578125,3372.427978515625,229100.0,0.0064489515905744
2017-09-07,3365.4970703125,3387.7958984375,3363.177001953125,3383.6279296875,221100.0,0.0013936361773337
2017-09-08,3365.242919921875,3380.889892578125,3353.68798828125,3364.427978515625,198400.0,-0.0005573011855906
2017-09-11,3376.4189453125,3384.81005859375,3360.0458984375,3365.35107421875,219000.0,-0.0010115049056339
2017-09-12,3379.488037109375,3391.069091796875,3370.85205078125,3381.487060546875,272900.0,-0.0014278526039963
2017-09-13,3384.14697265625,3387.139892578125,3366.541015625,3374.718994140625,194600.0,-0.0003669212760617
2017-09-14,3371.426025390625,3391.64404296875,3361.333984375,3383.469970703125,221300.0,0.0017601378328356
2017-09-15,3353.618896484375,3365.528076171875,3345.327880859375,3365.14501953125,219800.0,-0.0034601202859786
2017-09-18,3362.85888671875,3371.7490234375,3352.512939453125,3352.512939453125,190300.0,-0.0040241928678882
2017-09-19,3356.844970703125,3370.40087890625,3344.705078125,3365.531982421875,191100.0,-0.006722693684721
2017-09-20,3365.99609375,3370.097900390625,3346.535888671875,3352.18505859375,192200.0,-0.005377937170997
2017-09-21,3357.81201171875,3377.884033203125,3356.875,3364.697998046875,197400.0,-0.0040462329229095
2017-09-22,3352.529052734375,3356.450927734375,3334.985107421875,3347.156982421875,179200.0,-0.0003250282480634
2017-09-25,3341.549072265625,3350.9609375,3334.944091796875,3344.589111328125,169600.0,-0.0063569777812794
2017-09-26,3343.5830078125,3347.1630859375,3332.59912109375,3336.35009765625,132600.0,-0.0039585472006155
2017-09-27,3345.27197265625,3349.695068359375,3340.299072265625,3340.822021484375,143100.0,-0.006175937769323
2017-09-28,3339.64208984375,3344.60107421875,3336.177978515625,3343.844970703125,149400.0,-0.0054259323550235
2017-09-29,3348.943115234375,3357.014892578125,3340.31103515625,3340.31103515625,144900.0,-0.0010701940565812
2017-10-02,3348.943115234375,3357.014892578125,3340.31103515625,3340.31103515625,144900.0,-0.0010701940565812
2017-10-03,3348.943115234375,3357.014892578125,3340.31103515625,3340.31103515625,144900.0,-0.0010701940565812
2017-10-04,3348.943115234375,3357.014892578125,3340.31103515625,3340.31103515625,144900.0,-0.0010701940565812
2017-10-05,3348.943115234375,3357.014892578125,3340.31103515625,3340.31103515625,144900.0,-0.0010701940565812
2017-10-06,3348.943115234375,3357.014892578125,3340.31103515625,3340.31103515625,144900.0,-0.0010701940565812
2017-10-09,3374.3779296875,3410.169921875,3366.965087890625,3403.24609375,191700.0,0.0097764966454967
2017-10-10,3382.988037109375,3384.02587890625,3358.794921875,3373.344970703125,179400.0,0.0117163647879138
2017-10-11,3388.283935546875,3395.779052734375,3379.1630859375,3381.488037109375,181500.0,0.0127755820234214
2017-10-12,3386.10009765625,3390.2041015625,3372.532958984375,3385.532958984375,161800.0,0.0138152029705994
2017-10-13,3390.52294921875,3395.748046875,3383.239013671875,3384.488037109375,140000.0,0.0123393637311379
2017-10-16,3378.469970703125,3400.510986328125,3374.76904296875,3393.2060546875,174300.0,0.0012119454123223
2017-10-17,3372.041015625,3382.406982421875,3365.56494140625,3373.23388671875,125400.0,-0.0032411499586949
2017-10-18,3381.7939453125,3383.23193359375,3371.925048828125,3373.528076171875,157200.0,-0.0019172577735797
2017-10-19,3370.172119140625,3378.736083984375,3359.6279296875,3374.64404296875,158500.0,-0.0047150284988749
2017-10-20,3378.64794921875,3379.764892578125,3360.10009765625,3363.513916015625,127200.0,-0.0035085573580316
2017-10-23,3380.698974609375,3385.284912109375,3374.705078125,3382.280029296875,130800.0,0.0006595497183417
2017-10-24,3388.248046875,3388.68896484375,3374.125,3376.59912109375,139900.0,0.0047947838176907
2017-10-25,3396.89794921875,3398.303955078125,3382.033935546875,3384.85791015625,123100.0,0.0044563255379964
2017-10-26,3407.56689453125,3414.241943359375,3391.455078125,3397.51904296875,183800.0,0.0110346989640704
2017-10-27,3416.81201171875,3421.10302734375,3402.114013671875,3404.498046875,170300.0,0.0112323415832135
2017-10-30,3390.3369140625,3419.73193359375,3357.27587890625,3413.867919921875,208300.0,0.0028468157961943
2017-10-31,3393.342041015625,3397.09912109375,3376.1240234375,3380.9990234375,153500.0,0.0015023010924171
2017-11-01,3395.9130859375,3410.35205078125,3388.597900390625,3393.968017578125,180600.0,-0.0002899722318356
2017-11-02,3383.31005859375,3391.652099609375,3372.212890625,3391.652099609375,166900.0,-0.0071439783904305
2017-11-03,3371.743896484375,3380.570068359375,3347.360107421875,3377.736083984375,172700.0,-0.0132778688057812
2017-11-06,3388.174072265625,3389.383056640625,3356.533935546875,3369.68505859375,154600.0,-0.0006381466002298
2017-11-07,3413.574951171875,3415.14794921875,3387.946044921875,3389.471923828125,190600.0,0.0059448263485441
2017-11-08,3415.4599609375,3434.491943359375,3404.881103515625,3409.14697265625,185400.0,0.0057394973156229
2017-11-09,3427.794921875,3428.77001953125,3408.618896484375,3410.672119140625,158700.0,0.0130626369594685
2017-11-10,3432.673095703125,3438.7919921875,3414.3291015625,3423.18505859375,189300.0,0.0179091986316769
2017-11-13,3447.8359375,3449.1640625,3435.0849609375,3435.18408203125,205400.0,0.0174556152048336
2017-11-14,3429.548095703125,3450.4951171875,3419.69189453125,3446.544921875,196500.0,0.0046683870599727
2017-11-15,3402.52490234375,3423.75,3396.381103515625,3416.2109375,168800.0,-0.0037943980142101
2017-11-16,3399.25,3409.653076171875,3390.589111328125,3393.194091796875,156700.0,-0.0083623554684604
2017-11-17,3382.907958984375,3403.285888671875,3373.2958984375,3392.68310546875,249500.0,-0.0146036033457463
2017-11-20,3392.39892578125,3393.10595703125,3337.115966796875,3361.35595703125,176500.0,-0.0162094508869854
2017-11-21,3410.498046875,3419.802001953125,3377.59912109375,3382.360107421875,196900.0,-0.0055701665416015
2017-11-22,3430.464111328125,3442.177978515625,3404.287109375,3417.3310546875,213600.0,0.0081777870955097
2017-11-23,3352.989013671875,3429.424072265625,3342.33203125,3425.009033203125,208800.0,-0.0137026281416288
2017-11-24,3353.821044921875,3360.74609375,3328.333984375,3340.384033203125,159600.0,-0.0086353762473359
2017-11-27,3322.22998046875,3347.051025390625,3315.263916015625,3346.656982421875,166400.0,-0.0209010805350037
2017-11-28,3333.656982421875,3333.800048828125,3300.781005859375,3311.23193359375,138200.0,-0.0227884410934033
2017-11-29,3337.862060546875,3343.06201171875,3305.572021484375,3335.56689453125,183800.0,-0.0273650610460414
2017-11-30,3317.18798828125,3340.919921875,3306.282958984375,3328.64306640625,156600.0,-0.0107347583651395
2017-12-01,3317.616943359375,3324.51611328125,3302.43994140625,3315.10498046875,139200.0,-0.0108535692091832
2017-12-04,3309.617919921875,3323.99609375,3304.10302734375,3310.381103515625,148100.0,-0.0038034876374387
2017-12-05,3303.675048828125,3315.737060546875,3300.511962890625,3301.69091796875,208300.0,-0.0090343943560851
2017-12-06,3293.965087890625,3296.200927734375,3254.611083984375,3291.31298828125,151600.0,-0.0132384674015821
2017-12-07,3272.053955078125,3291.281982421875,3259.1640625,3283.279052734375,132100.0,-0.0136995240040446
2017-12-08,3289.991943359375,3297.1298828125,3258.759033203125,3264.47802734375,133200.0,-0.0083616211030364
2017-12-11,3322.196044921875,3322.674072265625,3288.294921875,3290.488037109375,132000.0,0.0037932728960161
2017-12-12,3280.81396484375,3320.31005859375,3280.3291015625,3320.31005859375,124600.0,-0.0069439483602376
2017-12-13,3303.037109375,3304.010009765625,3273.324951171875,3278.39697265625,112000.0,0.0027503483951686
2017-12-14,3292.43896484375,3309.530029296875,3282.572998046875,3302.931884765625,120500.0,0.0062107082877518
2017-12-15,3266.136962890625,3287.529052734375,3259.387939453125,3287.529052734375,130900.0,-0.0072771863044999
2017-12-18,3267.922119140625,3280.5439453125,3254.177978515625,3268.033935546875,120700.0,-0.0164716782129569
2017-12-19,3296.5380859375,3296.93994140625,3266.01904296875,3266.01904296875,115100.0,0.0047813013285264
2017-12-20,3287.60595703125,3300.2119140625,3276.1201171875,3296.739990234375,137700.0,-0.004682754136844
2017-12-21,3300.05908203125,3309.222900390625,3267.404052734375,3281.117919921875,142100.0,0.0023117551274022
2017-12-22,3297.06298828125,3307.327880859375,3293.44189453125,3297.68505859375,124000.0,0.0094241389901437
2017-12-25,3280.839111328125,3312.300048828125,3270.44091796875,3296.2109375,142500.0,0.0039448709409625
2017-12-26,3306.125,3307.299072265625,3274.326904296875,3277.8369140625,142400.0,0.0029039557750838
