time,usepuindxd,epu_log
2017-04-18,71.39,4.268157803514369
2017-04-19,93.31,4.535927283245931
2017-04-20,55.86,4.022848560517031
2017-04-21,124.51,4.824386033964322
2017-04-24,144.04,4.970091038780675
2017-04-25,58.82,4.074481933125849
2017-04-26,70.4,4.254193263163997
2017-04-27,63.06,4.144086654116915
2017-04-28,62.79,4.139795825126018
2017-05-03,86.79,4.463491407656154
2017-05-04,184.47,5.217486848633488
2017-05-05,72.21,4.27957854046309
2017-05-08,113.15,4.728714372079547
2017-05-09,84.95,4.442062848117941
2017-05-10,67.32,4.209457369322605
2017-05-11,49.78,3.907613296939446
2017-05-12,129.4,4.8629083820668
2017-05-15,169.44,5.132498881853096
2017-05-16,118.0,4.770684624465665
2017-05-17,62.79,4.139795825126018
2017-05-18,89.48,4.494015136621929
2017-05-19,87.23,4.468548308445127
2017-05-22,83.62,4.426282725928419
2017-05-23,64.98,4.174079530240954
2017-05-24,76.1,4.33204826486764
2017-05-25,51.65,3.944490195565648
2017-05-26,62.91,4.141705133581938
2017-05-29,50.67,3.9253340194878175
2017-05-30,45.36,3.814630659419497
2017-05-31,168.16,5.124915907128641
2017-06-01,100.04,4.605570106009418
2017-06-02,61.36,4.116758157059
2017-06-05,274.58,5.615242657469459
2017-06-06,85.3,4.446174454497633
2017-06-07,46.07,3.830161978947826
2017-06-08,33.16,3.501344330267094
2017-06-09,65.8,4.186619838331271
2017-06-12,98.63,4.591375474965902
2017-06-13,144.57,4.973763819320351
2017-06-14,48.72,3.8860896234016415
2017-06-15,67.05,4.205438609727688
2017-06-16,80.07,4.382901252084542
2017-06-19,75.3,4.321480134805848
2017-06-20,93.24,4.535176814167556
2017-06-21,90.96,4.510419849442281
2017-06-22,93.79,4.541058240520847
2017-06-23,135.04,4.905571030847647
2017-06-26,44.92,3.8048831298702415
2017-06-27,93.1,4.533674184283021
2017-06-28,95.31,4.557134736949535
2017-06-29,65.45,4.181286492355909
2017-06-30,111.89,4.717516245819629
2017-07-03,101.66,4.621633912018757
2017-07-04,57.7,4.055257173514054
2017-07-05,57.04,4.04375277610604
2017-07-06,76.45,4.336636932375072
2017-07-07,160.41,5.07773303762875
2017-07-10,92.94,4.531954123656832
2017-07-11,85.23,4.445353484534206
2017-07-12,70.04,4.249066507417651
2017-07-13,73.54,4.297829475873126
2017-07-14,90.61,4.5065645822339695
2017-07-17,92.6,4.528289141652134
2017-07-18,88.82,4.486611849863956
2017-07-19,51.42,3.940027201837744
2017-07-20,100.4,4.609162207257629
2017-07-21,73.36,4.295378827948209
2017-07-24,305.98,5.723519740339233
2017-07-25,162.68,5.091785081039024
2017-07-26,80.27,4.385395952143486
2017-07-27,40.48,3.70080802497921
2017-07-28,45.32,3.8137484361598055
2017-07-31,80.96,4.393955205539156
2017-08-01,70.77,4.259435182087693
2017-08-02,57.38,4.049695810553219
2017-08-03,61.0,4.110873864173311
2017-08-04,63.9,4.157319361383489
2017-08-07,96.65,4.57109620565434
2017-08-08,56.87,4.040767961318708
2017-08-09,62.08,4.128423875874963
2017-08-10,66.59,4.198554416122531
2017-08-11,41.93,3.7360015611826713
2017-08-14,88.94,4.48796198508255
2017-08-15,86.83,4.463952184072554
2017-08-16,47.71,3.865141019528016
2017-08-17,56.82,4.039888376426042
2017-08-18,60.34,4.099995233730915
2017-08-21,60.63,4.10478982008364
2017-08-22,74.28,4.307841736484505
2017-08-23,69.07,4.235120483100881
2017-08-24,42.9,3.758871825933971
2017-08-25,72.15,4.27874728521988
2017-08-28,80.49,4.388132953105642
2017-08-29,81.46,4.400112102220266
2017-08-30,42.02,3.738145695416855
2017-08-31,43.34,3.769075996108213
2017-09-01,57.53,4.052306550875202
2017-09-05,142.33,4.958148305082534
2017-09-06,198.18,5.289175708630753
2017-09-07,88.44,4.482324355989245
2017-09-08,68.98,4.233816607508695
2017-09-11,94.13,4.544676805559129
2017-09-12,59.02,4.077876369514794
2017-09-13,71.31,4.267036570040212
2017-09-14,120.33,4.790237968450072
2017-09-15,72.36,4.281653660527095
2017-09-18,68.55,4.227563406008323
2017-09-19,58.25,4.06474409244581
2017-09-20,52.37,3.958333908291397
2017-09-21,55.35,4.013676659154646
2017-09-22,63.09,4.144562278382718
2017-09-25,105.42,4.6579523714270605
2017-09-26,58.14,4.06285389513073
2017-09-27,63.54,4.15166962884137
2017-09-28,103.05,4.635214307336468
2017-09-29,107.61,4.678513580212301
2017-10-02,75.31,4.32161292811326
2017-10-03,52.47,3.960241577698621
2017-10-04,48.06,3.872450230308323
2017-10-05,40.99,3.7133281345162463
2017-10-06,85.68,4.450619426139493
2017-10-09,42.94,3.759803792450635
2017-10-10,74.46,4.310262068444571
2017-10-11,60.44,4.101651137404539
2017-10-12,37.61,3.627269972482245
2017-10-13,63.88,4.157006323346812
2017-10-16,98.42,4.589244035437832
2017-10-17,49.38,3.899545483917034
2017-10-18,100.11,4.606269581431392
2017-10-19,82.48,4.412555839708705
2017-10-20,62.32,4.132282401562493
2017-10-23,136.2,4.914124393715412
2017-10-24,37.25,3.617651944825568
2017-10-25,60.11,4.09617621705107
2017-10-26,114.37,4.7394388067931255
2017-10-27,87.39,4.4703808596394525
2017-10-30,64.62,4.168523960396352
2017-10-31,50.39,3.9197927426925054
2017-11-01,66.7,4.200204952921578
2017-11-02,85.31,4.446291680920603
2017-11-03,103.89,4.64333264708244
2017-11-06,92.35,4.5255857066452485
2017-11-07,100.93,4.614427207250769
2017-11-08,67.48,4.211831257677767
2017-11-09,65.11,4.176078147248771
2017-11-10,56.77,4.039008017182635
2017-11-13,134.97,4.905052531521191
2017-11-14,107.88,4.681019498271529
2017-11-15,58.1,4.062165663857866
2017-11-16,83.79,4.428313668625195
2017-11-17,98.62,4.59127408079598
2017-11-20,79.5,4.375757021660286
