time,rolling_vol_5,credit_growth_mom,cpi_mom,pmi_vn
2017-07-04,-0.208190503632128,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-05,-0.39528479821969537,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-06,-0.44295534133219994,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-07,-0.4506143111957434,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-10,-0.45395932323896626,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-11,-0.469223933226604,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-12,-0.32185134590188286,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-13,-0.8156833773120019,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-14,-0.8664872247233609,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-17,-0.8403357900463235,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-18,-0.88744523037837,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-19,-0.9863547227656474,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-20,-0.9426305051815188,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-21,-0.9858528848008195,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-24,-0.9618067573670149,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-25,-0.9396618356474619,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-26,-1.115957148569393,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-27,-1.1076085541672354,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-28,-1.0872685983468804,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-07-31,-1.0939376617318861,-0.20257972876721253,0.004398529691685778,0.08816086665135496
2017-08-01,-1.115957148569393,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-02,-1.115957148569393,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-03,-1.0816812313510653,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-04,-1.0672521661836882,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-07,-1.0751707013371528,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-08,-1.0408307632727165,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-09,-1.045122576274225,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-10,-0.3028406432833203,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-11,-0.31826339032374124,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-14,0.008657137617580293,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-15,0.005026859307210264,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-16,0.014268994461329431,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-17,0.07472014914034389,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-18,0.06553876558085074,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-21,-0.25966586026876054,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-22,0.07105646569008282,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-23,0.061788665852157844,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-24,-0.5261166570015916,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-25,-0.5561524751173134,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-28,-0.5534103222562045,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-29,-1.02556788893843,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-30,-0.9882348293852095,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-08-31,-0.9970927754813551,-1.2849210558207274,0.00439852969159118,0.5943788146981523
2017-09-01,-1.0015394873954966,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-05,-0.5497494677767885,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-06,-0.5389468926245515,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-07,-0.579190514140752,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-08,-0.713048665828671,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-11,-0.31779047243277225,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-12,-0.6224608106898558,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-13,-0.6045637188690893,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-14,-0.5815384207759488,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-15,-0.6519040943190618,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-18,-1.1085065901112878,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-19,-1.115957148569393,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-20,-1.115957148569393,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-21,-1.054255346476647,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-22,-1.0778443884141788,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-25,-1.0644331009154242,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-26,-1.0924529189496375,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-27,-0.927823439035618,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-28,-1.0093609306635152,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-09-29,-0.9555437687787853,-0.22439565656959462,0.00439852969159118,0.12977626330290118
2017-10-02,-1.0780530265979507,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-03,-1.115957148569393,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-04,-1.115957148569393,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-05,-1.0988845425135298,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-06,-0.9655516650767675,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-09,-0.9042214525744976,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-10,-0.902101010807099,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-11,-0.9006125635299512,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-12,-1.0524328980397775,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-13,-1.0602812108241124,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-16,-1.1136236610447379,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-17,-1.115957148569393,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-18,-1.115957148569393,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-19,-1.115957148569393,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-20,-1.0564566975114857,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-23,-0.8627104356084164,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-24,-0.857316343653243,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-25,-0.7318633083535783,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-26,-0.7227094462148711,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-27,-0.5651498569794733,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-30,-0.5898611289142761,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-10-31,-0.593724789399606,1.0706266645643057,0.004398529691496581,0.4778281223637871
2017-11-01,-0.7366015232757596,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-02,-0.7274140161090995,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-03,-0.9985931016647872,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-06,-1.115957148569393,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-07,-1.115957148569393,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-08,-1.115957148569393,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-09,-0.959741244418078,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-10,-1.0338295711571355,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-13,-1.0422884012558493,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-14,-1.0209208193383947,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-15,-0.9704247048945147,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-16,-0.5693605235639038,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-17,-0.5477466931189001,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-20,-0.5448092787921648,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-21,-0.4567378775838883,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-22,-0.6400466737968167,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-23,-0.6400466737968167,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-24,-0.8272371552581839,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-27,-0.9100151740235545,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-28,-0.6507601516825134,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-29,-0.669416585297485,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-11-30,-0.614217323765143,-0.416779401259708,0.004398529691685778,0.18162895770900903
2017-12-01,-0.5091523370424119,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-04,-0.4919665600180936,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-05,-0.6436071975582304,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-06,-0.6445891491963665,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-07,-0.9765260937384926,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-08,-0.8053988469754355,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
