time,rolling_vol_5,credit_growth_mom,cpi_mom,pmi_vn,fnb_ratio,fx_log_ret,vnindex_log_ret,vnindex_close,vnindex_vol20,rolling_vol_5_Z,credit_growth_mom_Z,cpi_mom_Z,pmi_vn_Z,fnb_ratio_Z,fx_log_ret_Z
2017-02-20,-0.9614709465591884,-0.1322195663143519,0.0043985296916857,1.8960064408039927,0.0941542692606823,-0.0008454402354647,0.008630960346702358,13.785166666666667,0.07397512177414764,-0.7916386077433746,0.7318080838596178,0.7318080838596178,0.7318080838596178,-0.22570795386015938,-0.22570795386015938
2017-02-21,-0.9320413467774318,-0.1322195663143519,0.0043985296916857,1.8960064408039927,0.4105056390151307,0.000222553580693,0.0026243818362972266,13.804166666666667,0.07384546092577264,-0.1737410619117729,0.7018725954219602,0.7018725954219602,0.7018725954219602,1.6283614067169068,0.0
2017-02-22,-0.8539765814207111,-0.1322195663143519,0.0043985296916857,1.8960064408039927,-0.4302230909440606,-0.0060264004004931,-0.0017409837326448432,13.8145,0.07087656155107398,0.29673783825989813,0.6744897501960817,0.6744897501960817,0.6744897501960817,-2.128045234184984,-0.9027347916438648
2017-02-23,-0.9116498794970362,-0.1322195663143519,0.0043985296916857,1.8960064408039927,0.2541513224906382,0.0219652795181037,-0.0019604021686225265,13.754999999999999,0.06915390382616267,-0.08094729048129604,0.6493239131864658,0.6493239131864658,0.6493239131864658,0.5059336541658119,2.141198120972019
2017-02-24,-0.94969474955128,-0.1322195663143519,0.0043985296916857,1.8960064408039927,0.1031253908829213,-0.0006572461623382,-0.008948593980434915,13.638666666666667,0.0818686988088035,-0.5334097062412806,0.6260990123464212,0.6260990123464212,0.6260990123464212,-0.1177698745790953,-0.1970990842943123
2017-02-27,-0.9468763918668718,-0.1322195663143519,0.0043985296916857,1.8960064408039927,0.0217644316052908,-0.00166695950164,0.003902603425902662,13.692833333333333,0.08104920090261979,-0.308665805694934,0.6045853465832371,0.6045853465832371,0.6045853465832371,-0.6508373064444771,-0.4727891209922674
2017-02-28,-1.1020018213438396,-0.1322195663143519,0.0043985296916857,1.8960064408039927,0.09567736108032,-0.0007466456195956,-0.010799373764509004,13.5125,0.09341297551730018,-1.7047809048894011,0.5845898570594735,0.5845898570594735,0.5845898570594735,-0.18536701728959673,-0.18536701728959673
2017-03-01,-0.3941993519049176,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.3245151820125338,-0.0163455168489286,0.00011307501270837513,13.491999999999999,0.09187717210066922,2.1893497555220858,2.1893497555220858,-0.14372923370582416,-2.189349755522085,-1.7184515433910246,-1.7184515433910246
2017-03-02,-0.2191654858383997,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.0246565164278694,0.0036999930765091,0.002223988996268422,13.63084745762712,0.08832130234445469,2.200410581210034,1.9145058250555569,-0.13971029888186212,-1.9145058250555573,-0.5485222826980979,0.5485222826980981
2017-03-03,-0.2169363834222984,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.1355294963374237,0.0161542993020987,0.002704910439874917,13.552333333333333,0.08685324246400018,2.2111272410853284,1.7444475421409682,-0.1359106806464805,-1.7444475421409686,0.20465991857047594,1.7444475421409682
2017-03-06,-0.1720102204481674,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.3551306556381657,-0.0017528488274143,0.005662686931401312,13.526666666666667,0.08777972804262965,2.221519588337836,1.6198562586382697,-0.13231285227617118,-1.6198562586382699,1.1829168441908855,-0.5168467276526095
2017-03-07,-0.1666238387387632,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.0487234949021169,-0.0155590126002899,0.0043207097221577995,13.59,0.08759726987684276,2.231605835260925,1.5212180464259335,-0.12890111114904174,-1.5212180464259335,-0.967421566101701,-1.5212180464259335
2017-03-08,-1.0068246360126332,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.1114504980552517,0.0005789485565527,0.00720986856596283,13.647166666666667,0.08910403873330172,-1.3563117453352471,1.4395314709384563,-0.12566134685507402,-1.4395314709384563,-1.213339622488518,0.1573106846101707
2017-03-09,-1.059956673228938,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.0548413386117289,-0.0031660413059944,6.597270459882831e-05,13.616333333333333,0.08906631518667567,-1.54663527139923,1.3698564795107977,-0.12258084388880242,-1.3698564795107977,-0.9042673435995684,-0.5813930065324557
2017-03-10,-0.9234255792370516,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.2238017791647572,-0.0048801332553943,0.0011119570612288664,13.632666666666667,0.08807289650033119,-0.14976201244462692,1.309171716785777,-0.11964811303984203,-1.309171716785777,0.6013317483706249,-0.6744897501960817
2017-03-13,-0.9732107301445836,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.1016376213140342,0.0079126007950778,-0.003087472928196254,13.772881355932205,0.07917894117494945,-0.9368471083583686,1.2554861698244295,-0.116852746716332,-1.2554861698244295,0.0,1.031459093921247
2017-03-14,-0.9524436851608428,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.0749384688097752,0.0011125699285184,0.0009470333475959182,13.692499999999999,0.07836774197418168,-0.504889622010601,1.2074140502222022,-0.11418529432142838,-1.2074140502222022,-0.9523705474876308,0.3791917808836802
2017-03-15,-0.6908708590448536,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.1287587747940356,-0.0115866820668773,0.0017225389943419564,13.692333333333332,0.07669103652898288,0.7279132908816444,1.1639495821532648,-0.11163715450694495,-1.1639495821532648,0.22468771507277532,-1.4201790692709682
2017-03-16,-0.6477324563024826,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.0405835110785881,0.0038622224324531,0.011384439357753358,13.8055,0.0846675480157528,0.7445864874996886,1.1243382315686385,-0.10920048169143169,-1.1243382315686392,-0.36194744479259894,0.6075616222126728
2017-03-17,-0.6492953602914792,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.2099361945295275,0.0042045059031446,0.004490503161683702,13.838833333333334,0.08406594358069326,0.6913243989287915,1.0879985567357549,-0.10686810468305773,-1.0879985567357549,0.5000764089501505,0.6250855768781765
2017-03-20,-0.6283370283982903,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.1291822334672314,0.0019174606218225,0.012807186533099936,14.003833333333334,0.08985320705651352,0.7764217611479277,1.0544724517700528,-0.1046334556140754,-1.0544724517700528,-1.318010897303537,0.34623426359988224
2017-03-21,-0.2190621643563619,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.05929532995456,-0.0012481613531455,0.0011805356350566417,14.056833333333334,0.08981040064245092,1.465233792685523,1.023392193391522,-0.10249050769145143,-1.0233921933915213,-0.8636956533670372,-0.31191905482032534
2017-03-22,-0.514115358789706,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.0771827466734359,-0.0012943830055993,-0.00677112719773948,13.983166666666667,0.09401732078275378,1.1263911290388007,0.994457883209753,-0.10043372051146975,-0.994457883209753,-0.9541652531461943,-0.38532046640756773
2017-03-23,-0.5072735939944305,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.296463697495699,0.0017403337800251,0.007410988310754423,14.1285,0.09543047481220968,1.138523478460069,0.967421566101701,-0.09845799188563745,-0.967421566101701,-1.6544347256902527,0.3511308347894643
2017-03-24,-0.5011070577228874,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.0504679338987782,0.0001337464614909,0.00199141834928132,14.169333333333332,0.0864395326509672,1.1503493803760079,0.9420757749957758,-0.09655861528963908,-0.9420757749957762,-0.21864951704140353,0.0241045289806029
2017-03-27,-0.4922407909249873,0.1378565574329644,0.0043985296915911,1.3834395174160052,0.0384692474000816,-0.0010704728943722,0.0056662288224305635,14.312999999999999,0.08706258236567724,1.1618829372767392,0.9182450925125045,-0.0947312421831195,-0.9182450925125045,-0.33735532703751625,-0.23872251793415544
2017-03-28,-0.8077512777792492,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.0176895339683926,0.0036527280134168,-0.004124723426241194,14.235166666666666,0.07604851993705768,0.16318805563086275,0.895779818883589,-0.09297184856107375,-0.8957798188835894,-0.6172997419177134,0.5620615648282653
2017-03-29,-0.8106267590124858,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.0705792807965166,-0.0019137910018159,-0.0009227899035865251,14.250333333333334,0.07662991543757088,0.13715397341136845,0.8745511419453076,-0.09127670519186656,-0.8745511419453076,-0.8095796321188349,-0.5774487299929012
2017-03-30,-0.8347046110607061,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.3116593428414057,0.0034244324229635,0.006291543536247241,14.250499999999999,0.07757891922810968,0.02238247829941787,0.8544473986959894,-0.08964235107576254,-0.8544473986959894,-1.6991776601112984,0.4887764111146695
2017-03-31,-0.784195003022754,0.1378565574329644,0.0043985296915911,1.3834395174160052,-0.1176058409078389,-0.0039591679644254,0.0005373713394231749,14.275,0.0780694080899457,0.31286139976011185,0.8353711435721113,-0.08806556972409457,-0.8353711435721113,-1.11895838106256,-0.7745654303366722
2017-04-03,-0.7659231838031199,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.1068740686093785,-0.0047359573820633,0.0023596133736779952,14.243666666666666,0.07739366571542598,0.3300273316966921,-0.6211776264313529,-0.08654336791501599,-0.23998120443194842,-0.9114297858249173,-0.7874226657008152
2017-04-04,-1.0341778309719238,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.2035984218573244,-0.0035892182638626,0.0023857021778275886,14.226166666666668,0.07717050668730144,-1.4306087689606293,-0.6092286670139982,-0.08507295662898198,-0.23583678601109134,-1.4306087689606293,-0.6350071852109311
2017-04-05,-0.9841429517640676,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.0801639808624654,0.0031860737310893,-0.003202851434412365,14.133999999999999,0.07782809608547961,-1.2354403415612518,-0.5977601260424784,-0.08365173390712909,-0.23183436245300987,-0.7554150263604693,0.5005801054667398
2017-04-07,-1.061625128253597,-0.8515194179705428,0.0043985296915911,1.491258596050508,0.3199675089226443,0.0132411069909793,0.0034713506496971565,14.215666666666667,0.07757892309869814,-1.7393841569195563,-0.5867419200763471,-0.08227726940977353,-0.2279666965660319,1.2450462387740626,1.577180066067867
2017-04-10,-1.0664502665588498,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.0269426688427032,-0.0002207261900584,0.009249487596235013,14.3195,0.08124154041421017,-1.746954901561245,-0.5761465508092741,-0.08094729048129604,-0.22422703878472672,-0.438132380800869,-0.020216121092154715
2017-04-11,-1.062580879786694,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.0148679883496749,0.000132441560355,0.003483486934128922,14.356,0.07834095442557223,-1.5932188180230507,-0.5659488219328631,-0.07965966955253276,-0.22060908646341357,-0.32387622276879213,0.03979825397785931
2017-04-12,-1.025075782750844,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.0857133381541686,0.0007501710300393,-0.00600750883111531,14.245166666666668,0.08443187761707767,-1.1131942771609284,-0.5561255936186914,-0.0784124127331122,-0.21710694721012977,-0.8031725655979178,0.2573935261009383
2017-04-13,-0.9059245617300788,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.45894580034806,-0.0011033875112604,-0.003369493896935058,14.195333333333334,0.08708297207972175,-0.11594982453774456,-0.5466555687662383,-0.0772036494645075,-0.2137151057976028,-2.4231961950085443,-0.27330940721756286
2017-04-14,-0.9059245617300788,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.0847781962261173,-0.0128890673222332,-0.013233579491572993,14.156949152542373,0.09676122214525629,-0.11418529432142838,-0.537519106202773,-0.0760316231203884,-0.2104283942479247,-0.7229721905573356,-1.6161559218424955
2017-04-17,-0.4592514670451403,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.071624945148787,-0.0031362032874247,-0.016370067447129863,13.829666666666666,0.11408985559913684,1.2987496739662614,-0.5286980568537265,-0.07489468245451739,-0.20724196473909628,-0.5503351022597845,-0.5944086775570305
2017-04-18,-0.4545902413735815,-0.8515194179705428,0.0043985296915911,1.491258596050508,0.4048748285150247,-0.0023811139583165,0.007978771475134963,13.9695,0.10811124934572178,1.307106716288386,-0.5201756195734937,-0.07379127380827269,-0.20415126502575406,1.7895305514424664,-0.5201756195734937
2017-04-19,-0.4540775041708229,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.1302508765976323,0.0074389767202992,0.00800354022437359,14.072,0.11183174250769247,1.3153098261015035,-0.5119362138713294,-0.07271993400016155,-0.20115201610437317,-1.1591947484370566,1.1591947484370566
2017-04-20,-0.3099314482668246,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.0353723379608052,0.0018288472211639,-0.006731722340753997,14.133389830508476,0.11179905310977938,1.414746425534976,-0.5039653672113453,-0.07167928382863167,-0.19824019188599135,-0.34702647570686246,0.4241881922468552
2017-04-21,-0.4554612889751649,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.1064209798798862,-0.0065726466743757,0.001626479596177405,13.965333333333332,0.10872356992129076,1.1085933833417223,-0.49624961492999053,-0.07066802212728994,-0.19541200066782957,-0.8266231281397206,-1.1085933833417223
2017-04-24,-0.3482624137304924,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.3369005314015025,0.0017927577408242,-0.006048691740414474,13.9025,0.11045730312996632,1.3390464383709664,-0.4887764111146695,-0.06968492031845568,-0.19266386821972734,-1.8155173349526696,0.41170514212382237
2017-04-25,-0.4282889367944635,-0.8515194179705428,0.0043985296915911,1.491258596050508,0.1218279581665646,-0.0014339489820408,0.0005395930235285502,13.932500000000001,0.10816889553711273,1.1929812602793746,-0.48153404903576297,-0.06872881741694711,-0.18999242232264985,0.46234265363460525,-0.3871702986709887
2017-04-26,-0.470040470956197,-0.8515194179705428,0.0043985296915911,1.491258596050508,0.0401969061888313,0.0022396425935046,0.008289275816759825,13.996166666666666,0.11187448585199279,0.9061341253729231,-0.4745115899310844,-0.06779861544123571,-0.1873944786150947,0.01693748732987165,0.5127758738150532
2017-04-27,-0.4970871182825872,-0.8515194179705428,0.0043985296915911,1.491258596050508,0.0446860151124201,0.0029932785321811,0.00965469741965681,14.123666666666667,0.11700490076725852,0.8180417759124541,-0.46769879911450823,-0.06689327519370943,-0.1848670276194425,0.10043372051146988,0.5631491384553193
2017-04-28,-0.5400739591813499,-0.8515194179705428,0.0043985296915911,1.491258596050508,-0.2986024171322031,0.0021389429303644,-8.179293219320825e-05,14.135166666666667,0.11495036898895455,0.6539284638491971,-0.4610860885253348,-0.06601181237584074,-0.18240722283447414,-1.4583763270590426,0.46108608852533495
2017-05-03,-1.115957148569393,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.0081755519718246,0.0029473517517905,0.008067025327393267,14.182833333333333,0.11836376732598884,-2.226599895240064,2.4841252247073147,-0.06515329400763198,-2.4841252247073116,-0.16349352592986457,0.546946359787327
2017-05-04,-1.1157468555324914,1.1672980455548605,0.0043985296915911,0.4865052151319036,0.3098782340761697,-0.0065315849796056,0.0026187566332453935,14.172666666666666,0.1184212354584771,-1.8514658442965457,2.231605835260925,-0.06431683512387441,-2.2316058352609236,1.1660610983347597,-1.1048357439621106
2017-05-05,-1.0603229769791682,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.3288436308881759,0.0002692635657788,0.0014392752429836988,14.154333333333334,0.11827061736351174,-1.3109536669723534,2.0751278896725602,-0.0635015957225528,-2.0751278896725602,-1.7027888247823724,0.09533262089606179
2017-05-08,-1.0533588332667885,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.2463741373798145,0.0060839411065396,0.005475893707945033,14.193166666666666,0.11870850270487363,-1.1205017670747006,1.959963984540054,-0.06270677794321385,-1.9599639845400545,-1.2467204983795792,1.0636219383377197
2017-05-09,-1.0276304262270874,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.1154146526317419,-0.000312242123999,0.01598359217099116,14.306000000000001,0.13006478487676779,-1.0180757150135902,1.8682416548639298,-0.061931623455317254,-1.8682416548639305,-0.8729028194552984,-0.09297184856107375
2017-05-10,-1.063836851892396,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.238120021335658,-0.0017861134464837,-0.002574532028697917,14.285333333333334,0.1275017859400624,-1.4979496156284273,1.7917642873785156,-0.06117541103855111,-1.7917642873785158,-1.1959724326313856,-0.5279111929999045
2017-05-11,-0.9908172879128152,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.4494848614038408,4.469173873960736e-05,0.0018499938081902732,14.285833333333333,0.12720059670273787,-0.8459325705724284,1.7260559398492492,-0.060437454338838424,-1.7260559398492492,-2.095297232809091,0.0
2017-05-12,-1.115957148569393,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.1274120434935056,-0.0074463179933224,0.005474940698731371,14.339,0.12550252287578947,-2.1001654928444697,1.668391193947079,-0.05971709978532289,-1.6683911939470795,-0.8544473986959894,-1.3451666341766395
2017-05-15,-0.9253446745757048,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.3552010538286484,0.0041337226368339,0.009951081598138989,14.430666666666667,0.12763565262639223,-0.23815006422976967,1.616981135862232,-0.05901372465501054,-1.6169811358622328,-1.7371939572555677,0.862822085796534
2017-05-16,-0.9306731834443878,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.0494789119241323,-0.0027838911607884,-0.005021289356338912,14.361666666666668,0.11747886406204898,-0.2503385051789626,1.5705850285674192,-0.058326735272993036,-1.5705850285674192,-0.2503385051789626,-0.602995582560183
2017-05-17,-0.0138448340715693,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.3293791273690765,-0.0010797193778832,0.0035254058316483887,14.446166666666667,0.09395051786087538,2.5273022667337943,1.5283051912903383,-0.05765556533729342,-1.5283051912903383,-1.5283051912903383,-0.23257434083366949
2017-05-18,0.0806052392196601,1.1672980455548605,0.0043985296915911,0.4865052151319036,0.1633573633537433,0.0084267643430874,-0.005528602580363871,14.396333333333333,0.09757650845135443,2.5313130908994474,1.4894700423279401,-0.056999674358374317,-1.489470042327941,0.6924793276482198,1.4476059980540614
2017-05-19,0.2185667274032562,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.3042525066429657,-0.0065829484720873,0.011071554410839127,14.491833333333334,0.10030537528891513,2.5352735399592436,1.4535633083711832,-0.05635854620425464,-1.4535633083711832,-1.244044607234251,-1.185157813511735
2017-05-22,0.2267899500836077,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.2128224950740916,0.0030505608870642,0.00761627505089734,14.587,0.09465280628180213,2.539184813651313,1.4201790692709686,-0.05573168774297975,-1.4201790692709682,-0.9899015901052326,0.6061058833465967
2017-05-23,0.2364325903426666,1.1672980455548605,0.0043985296915911,0.4865052151319036,0.0136497929289143,0.0054498482068455,-0.003941075841388464,14.5505,0.09826205313965275,2.5430480700197,1.3889920588554088,-0.05511862757493019,-1.388992058855409,0.05511862757493033,0.9528632927194655
2017-05-24,-1.0517594560136057,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.3957043727107714,-0.0079613981658888,0.0134547733341499,14.692333333333332,0.09772720897298096,-1.0505218274200792,1.3597373839386055,-0.05451891484810106,-1.3597373839386062,-1.7738560957392404,-1.394908351847147
2017-05-25,-1.051728755838385,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.1043512506438633,0.0035860005257659,0.009155172887609083,14.837666666666667,0.09800597695776786,-1.0113938636108584,1.3321962791570434,-0.05393211815008433,-1.3321962791570434,-0.5059336541658118,0.7000902126075669
2017-05-26,-1.056998887679304,1.1672980455548605,0.0043985296915911,0.4865052151319036,0.1114400622218705,0.0045535792967927,0.00327561191614323,14.952833333333333,0.09726786376674142,-1.1633664612015049,1.3061858555323984,-0.05335782447101844,-1.3061858555323984,0.5771623513707321,0.8920979650644527
2017-05-29,-1.056998887679304,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.4714637481708689,-0.001203342763591,0.00322899305958045,14.985000000000001,0.0954733898702467,-1.1439808499181296,1.2815515655446004,-0.05279563823225622,-1.2815515655446004,-2.558042726986768,-0.2944408541584862
2017-05-30,-1.0286739758391514,1.1672980455548605,0.0043985296915911,0.4865052151319036,-0.1128523274918037,-0.0059936664647096,-0.01699188648648476,14.733833333333333,0.12108738426436667,-0.8679592034769433,1.2581615610630967,-0.05224518037594035,-1.2581615610630967,-0.6260990123464212,-0.9884819570543864
