time,market_regime,market_regime_label,prob_market_0,prob_market_1,prob_market_2
2024-05-06,2,Sideways,7.755215943664708e-06,5.526254980974935e-08,0.9999921895214695
2024-05-07,2,Sideways,0.0002085935810455249,5.941061687481311e-07,0.999790812312666
2024-05-08,2,Sideways,0.00023275514986854215,6.991617081656896e-07,0.9997665456884163
2024-05-09,2,Sideways,0.00023432916111218715,7.108740939359564e-07,0.9997649599648593
2024-05-10,2,Sideways,0.00022152231737355627,8.266283799219798e-07,0.9997776510544433
2024-05-13,2,Sideways,4.52778019410498e-05,6.951290783302598e-07,0.9999540270691343
2024-05-14,2,Sideways,0.0001335020642877752,8.621861366621834e-07,0.9998656357497967
2024-05-15,2,Sideways,0.00023153265387273098,7.781057156209247e-07,0.9997676892403219
2024-05-16,2,Sideways,0.00023352458053557543,7.021073527417248e-07,0.9997657733119847
2024-05-17,2,Sideways,0.00023356571106910088,7.021034861396042e-07,0.99976573218563
2024-05-20,2,Sideways,0.00023456803147105799,7.137997448414206e-07,0.9997647181689026
2024-05-21,2,Sideways,0.00023479139501762273,7.167266844948778e-07,0.99976449187851
2024-05-22,2,Sideways,0.00010679340683735366,8.355952330112067e-07,0.9998923709980131
2024-05-23,2,Sideways,0.00021528939712455524,8.346803234321479e-07,0.9997838759223523
2024-05-24,2,Sideways,0.00023190144685207277,6.904175989781215e-07,0.999767408135848
2024-05-27,2,Sideways,0.00023206225364451143,6.889568936546727e-07,0.9997672487894425
2024-05-28,2,Sideways,0.0002325941476939463,6.933369727932989e-07,0.9997667125153771
2024-05-29,2,Sideways,0.00022015793441538235,6.233876713960635e-07,0.9997792186781752
2024-05-30,2,Sideways,0.00021414330271693585,6.000635057855739e-07,0.999785256633424
2024-05-31,2,Sideways,0.00018873672285751267,5.177345213463189e-07,0.9998107455423687
2024-06-03,2,Sideways,0.4133954735684012,0.0007641645496585866,0.5858403618815882
2024-06-04,0,Bull,0.9773087723796055,4.721515426396702e-05,0.02264401246584998
2024-06-05,0,Bull,0.9988243529549878,1.6422429667728446e-05,0.001159224615182873
2024-06-06,0,Bull,0.9993502932155812,1.7674928737095757e-05,0.0006320318556990959
2024-06-07,0,Bull,0.9993562789312568,1.7502625065827236e-05,0.0006262184433954656
2024-06-10,0,Bull,0.9993586129411091,1.772244778968971e-05,0.0006236646113050269
2024-06-11,0,Bull,0.9993597585527355,1.790289550080823e-05,0.0006223385518048077
2024-06-12,0,Bull,0.9992408886893752,2.5009197521124728e-05,0.0007341021129234568
2024-06-13,0,Bull,0.9991488055382974,2.8358493285411e-05,0.0008228359686719265
2024-06-14,0,Bull,0.999021500816689,3.2552424994713774e-05,0.0009459467579519909
2024-06-17,0,Bull,0.999259954834687,2.4068715080430745e-05,0.0007159764500419189
2024-06-18,0,Bull,0.9992773640300356,2.3467132091012455e-05,0.000699168837830923
2024-06-19,0,Bull,0.9992807259418169,2.3331758146204508e-05,0.0006959422996933632
2024-06-20,0,Bull,0.9992946628848939,2.271426070014826e-05,0.0006826228542480323
2024-06-21,0,Bull,0.999334472421435,2.069142734409433e-05,0.000644836150823906
2024-06-24,0,Bull,0.9993570443649226,1.8961944777744086e-05,0.000623993690473303
2024-06-25,0,Bull,0.9989876774012757,3.3721423149431765e-05,0.0009786011753382389
2024-06-26,0,Bull,0.9989794302536995,3.379441073163119e-05,0.0009867753352002181
2024-06-27,0,Bull,0.9989792413427537,3.379504214967963e-05,0.0009869636151769259
2024-06-28,0,Bull,0.9991763234083821,2.7247231407578878e-05,0.0007964293600813934
2024-07-01,2,Sideways,0.2489672251560444,1.1888435105496134e-05,0.7510208864092447
2024-07-02,2,Sideways,0.006201324819945193,1.0351487005813957e-06,0.9937976400316266
2024-07-03,2,Sideways,0.0003505471851060611,7.92718768129427e-07,0.9996486600963247
2024-07-04,2,Sideways,0.0002316883656551621,7.879388292390935e-07,0.9997675236957422
2024-07-05,2,Sideways,0.00023297201629127754,7.634913134935129e-07,0.9997662644919716
2024-07-08,2,Sideways,7.428395748425212e-05,7.724704122947534e-07,0.9999249435724654
2024-07-09,2,Sideways,0.00015246891054080376,8.60672539661447e-07,0.9998466704164995
2024-07-10,2,Sideways,0.00022454689758771311,8.005555137598388e-07,0.9997746525465171
2024-07-11,2,Sideways,0.00017270536931216233,4.7021775156527636e-07,0.9998268244125591
2024-07-12,2,Sideways,0.0001719129725180218,4.7018592032770797e-07,0.9998276168411356
2024-07-15,2,Sideways,0.0001719008618789908,4.7018564920464564e-07,0.9998276289526075
2024-07-16,2,Sideways,0.00016491270032487009,4.520435846713619e-07,0.9998346352558696
2024-07-17,2,Sideways,8.7603504891414e-05,2.7009894726150343e-07,0.9999121263957357
2024-07-18,2,Sideways,9.699839277999676e-05,2.931198848942895e-07,0.9999027084869588
2024-07-19,2,Sideways,0.0001302893672153346,3.699930944857782e-07,0.9998693406397947
2024-07-22,2,Sideways,4.522217024864113e-05,1.6937884576755073e-07,0.9999546084507048
2024-07-23,2,Sideways,7.975485105994747e-05,2.539754732091561e-07,0.9999199911739209
2024-07-24,2,Sideways,3.390191303516592e-06,3.306291807715723e-08,0.9999965767460184
2024-07-25,2,Sideways,7.691859128846096e-06,5.462840907543935e-08,0.9999922535125643
2024-07-26,2,Sideways,3.368291999536086e-06,3.306055587197475e-08,0.9999965986474856
2024-07-29,2,Sideways,7.691843927039977e-06,5.462840818022856e-08,0.9999922535280256
2024-07-30,2,Sideways,1.1307685980542735e-05,6.93660773949973e-08,0.9999886229481121
2024-07-31,2,Sideways,8.1257654205462e-05,2.580525767246773e-07,0.9999184842929223
2024-08-01,2,Sideways,2.352069085121917e-05,1.10940785698289e-07,0.9999763683681687
2024-08-02,2,Sideways,7.745008685390197e-06,5.524194885339224e-08,0.9999921997491124
2024-08-05,2,Sideways,3.3854320566457233e-06,3.343113310818309e-08,0.9999965811370438
2024-08-06,2,Sideways,3.3841005624149674e-06,3.343095884810674e-08,0.9999965824685395
2024-08-07,2,Sideways,1.1360755096204643e-05,7.014323650223335e-08,0.9999885691020923
2024-08-08,2,Sideways,3.3865363735032784e-06,3.343126790567561e-08,0.9999965800320115
2024-08-09,2,Sideways,7.73096051194803e-06,5.5240736555683e-08,0.999992213798877
2024-08-12,2,Sideways,4.924081921657437e-05,1.8227363535182732e-07,0.9999505769073047
2024-08-13,2,Sideways,3.122127370367026e-05,1.3377920785405157e-07,0.9999686449468735
2024-08-14,2,Sideways,8.870111067854424e-05,2.770606020857245e-07,0.9999110218284278
2024-08-15,2,Sideways,0.00017487129527022976,4.845117776557302e-07,0.9998246441926134
2024-08-16,2,Sideways,0.00016579472797112086,4.571117219695276e-07,0.9998337481599774
2024-08-19,2,Sideways,0.00020493784825106748,5.706021627795543e-07,0.9997944915498159
2024-08-20,2,Sideways,0.00019457478063187615,5.353343017126147e-07,0.9998048898849476
2024-08-21,2,Sideways,0.00019823275198999088,5.471292738074384e-07,0.9998012201191369
2024-08-22,2,Sideways,0.00020016138661027062,5.530163722373631e-07,0.9997992855965787
2024-08-23,2,Sideways,0.000149885627983828,4.16480157270305e-07,0.9998496978920468
2024-08-26,2,Sideways,0.00017357565283277203,4.784823107018356e-07,0.9998259458649938
2024-08-27,2,Sideways,0.00017842600452822217,4.905869828361932e-07,0.9998210834086543
2024-08-28,2,Sideways,0.00016703904314212048,4.6018648110806535e-07,0.9998325007706328
2024-08-29,2,Sideways,0.00020915518547393914,5.85224804849038e-07,0.999790259589383
2024-08-30,2,Sideways,0.0002196601758844248,6.231464763685356e-07,0.9997797166776557
2024-09-04,2,Sideways,0.04073550746463743,9.616936902249002e-05,0.9591683231659142
2024-09-05,2,Sideways,0.17682304007442984,8.994836239529345e-05,0.823087011562888
2024-09-06,2,Sideways,0.27614621240396847,4.968509829415346e-05,0.723804102497636
2024-09-09,2,Sideways,0.39702195677595936,4.5517707852783487e-05,0.6029325255161185
2024-09-10,0,Bull,0.760710043651751,4.273186029752484e-05,0.23924722448752336
2024-09-11,0,Bull,0.8922978807374908,2.8143502703168895e-05,0.10767397575996587
2024-09-12,0,Bull,0.9499773375070256,2.431352643969175e-05,0.049998348966659854
2024-09-13,0,Bull,0.9915996865780929,3.186022754047855e-05,0.008368453194438989
