year_month,time,rolling_vol_5,credit_growth_mom,cpi_mom,pmi_vn,fnb_ratio,fx_log_ret,vnindex_log_ret,vnindex_close,vnindex_vol20,rolling_vol_5_Z,credit_growth_mom_Z,cpi_mom_Z,pmi_vn_Z,fnb_ratio_Z,fx_log_ret_Z,Y_proxy,Macro_Prob_0,Macro_Prob_1
2017-01,2017-01-25,-0.5367808976532578,-1.5804505371209163,0.0296870756368251,1.5286151609333145,0.3522770491309195,-8.997660614315702e-05,0.0073422979005215,13.209166666666668,0.0729690376079062,1.2815515655446004,0.0,0.0,0.0,1.2815515655446004,0.0,0,0.999999993589749,6.410250926151181e-09
2017-02,2017-02-28,-1.10495792092809,-0.1282970979673619,0.029687075637014,1.850400249411092,0.09567736108032,-0.0007466456195956,-0.010799373764509,13.5125,0.0934129755173001,-1.7047809048894011,0.5845898570594735,0.5845898570594735,0.5845898570594735,-0.1853670172895967,-0.1853670172895967,2,0.9948966724063831,0.0051033275936167855
2017-03,2017-03-31,-0.7819195336549353,0.1421929599118827,0.0296870756369196,1.341859923332864,-0.1176058409078389,-0.0039591679644254,0.0005373713394231,14.275,0.0780694080899457,0.3128613997601118,0.8353711435721113,-0.0880655697240945,-0.8353711435721113,-1.11895838106256,-0.7745654303366722,0,0.009489725787135084,0.990510274212865
2017-04,2017-04-28,-0.5337798973860488,-0.8486993897636151,0.0296870756369196,1.4488320023032044,-0.2986024171322031,0.0021389429303644,-8.179293219320833e-05,14.135166666666668,0.1149503689889545,0.6539284638491971,-0.4610860885253348,-0.0660118123758407,-0.1824072228344741,-1.4583763270590426,0.4610860885253349,2,0.009858681497052456,0.9901413185029462
2017-05,2017-05-31,-1.0038870279772876,1.17321222900473,0.0296870756369196,0.4519717121713349,-0.0974481324756913,0.0006278871803359,0.0022533478063689,14.7895,0.1198720255025191,-0.7324113622418431,1.2359023985485402,-0.0517060875110765,-1.2359023985485396,-0.454478398648914,0.1556756903741634,0,2.5587641180281004e-06,0.9999974412358819
2017-06,2017-06-30,-0.2213395023669026,1.0714140179670597,0.0296870756369196,1.5537015618649586,0.0621824654788803,0.0008957363551252,0.0025119433554913,15.529333333333334,0.0710474338201207,1.3009449138865516,0.6161202984793464,-0.0421406754664623,0.6678933373149523,0.4578519310124951,0.2555228108212007,0,0.20929886102624318,0.7907011389737569
2017-07,2017-07-31,-1.096761013355368,-0.1987650984340504,0.029687075637014,0.0567566570742683,-0.0220404816659824,-0.0056644639859925,0.0054902066872343,15.245166666666668,0.1514512004498501,-1.4919422487276346,-0.4736993937656505,1.0675705238781412,-1.4395314709384563,0.0268599608844501,-0.9626677504946358,0,6.605373946000248e-06,0.9999933946260545
2017-08,2017-08-31,-0.9983219174439132,-1.28276528378073,0.0296870756369196,0.5589978837706434,0.2127260919464517,-0.0094660467511026,0.0048545187046863,15.113499999999998,0.121881691012467,-0.7185915229021644,-0.9839229995102026,-0.1934254738572182,-0.4448312379912316,1.035118664752163,-1.6243811923533698,0,0.003431638992157545,0.9965683610078432
2017-09,2017-09-29,-0.9560889528117976,-0.2206144625765717,0.0296870756369196,0.0980451335978162,0.191516952997945,0.0064586759337116,0.0016740721748478,15.453,0.070069676530375,-0.3934473937852664,-0.3421467759919597,-0.1720630285825831,-0.9565433099099088,0.8833463275086926,1.1339140545265345,0,4.3832032181412784e-05,0.9999561679678215
2017-10,2017-10-31,-0.5883138993974882,1.0763926839202247,0.0296870756368251,0.4433627844696759,0.3320157158672134,4.4741728380378186e-05,-0.0063524481213588,15.307,0.1077343221320982,0.4965418120660503,1.010626720405697,-1.3392545943845358,-0.6630210490869014,1.4703631923390124,0.0734306671120416,2,0.009284341759320764,0.9907156582406798
2017-11,2017-11-30,-0.6091437711024265,-0.4132930656097718,0.029687075637014,0.1494904862300551,0.1307089250521318,-0.00412168497126,0.0036657641163245,17.289166666666667,0.0878390729054735,0.4942277066729807,-0.52566794016244,1.0958880865073828,-0.741896940388488,0.5705835995864261,-0.8090225029118842,0,0.00019076130647158987,0.9998092386935268
2017-12,2017-12-29,-0.9442845487134606,-0.100792955829499,0.0296870756368251,-0.8297314383286606,0.1157728479649856,-0.0012077026046888,0.0036428547045872,17.962666666666667,0.1508500154767773,-0.2398018522610059,0.260659839938227,-1.19044644429964,-1.724168552977606,0.5001982593717079,-0.2921639278929096,0,5.34233430525302e-09,0.9999999946576636
2018-01,2018-01-31,-0.0040053834969829,-0.440660263977095,0.0296870756369196,-0.5498302792174582,-0.1662943674626333,-0.0006307671275418,-0.0136137110117109,19.588666666666665,0.1873608014605769,1.648713470290851,-0.8053202128239452,-0.0796596695525327,-1.140763739234598,-0.8544473986959894,-0.1648683315106018,1,7.357036017872177e-06,0.9999926429639799
2018-02,2018-02-28,0.6761535492816271,1.0384180833598229,0.029687075637014,-1.1814613781650425,-0.2558477980461082,0.0004182433256831,0.0049275305220877,19.34083333333333,0.3162486889758349,1.884304422782422,0.5601211202511553,1.1897949774936984,-1.884304422782422,-1.2102304517744078,0.2257079538601593,2,6.842369065187199e-09,0.9999999931576298
2018-03,2018-03-30,1.8454060078394936,-0.542937189729415,0.0296870756369196,-0.974066592641713,0.2303250436610252,-0.0008301132289727,0.0092791078926688,19.97983333333333,0.1305120188239812,1.7543819658835995,-0.8053202128239452,-0.0746713662454842,-1.2636680250691246,1.0943317074660934,-0.3607933046946585,0,0.00010690552899671174,0.9998930944709988
2018-04,2018-04-27,-0.0185442340107415,-0.1100091461322304,0.0296870756369196,-0.6448886351139315,-0.0998937228758131,-8.797782964370725e-05,0.0174591005015471,18.160166666666665,0.2712677013006083,0.771389342081157,0.1547934856797119,-0.0746713662454842,-0.6193067695087762,-0.3928308136497295,-0.1046334556140754,2,0.0007215748053715119,0.9992784251946231
2018-05,2018-05-31,0.0633089422529964,-0.0093343303921497,0.029687075637014,-1.7998979199600604,0.2451376504522429,0.0007671653617531,0.0258587761142361,16.871666666666666,0.3318635951745177,1.0245923925400984,0.5776624083836064,0.9996904864891372,-1.7098068965379007,1.058818295808034,0.4471567246764459,2,2.3997754707867234e-06,0.9999976002245266
2018-06,2018-06-29,-0.0662158002713485,0.1884720945822968,0.0296870756368251,-0.2217381812974934,-0.0432806942085666,0.0001964743770988,-0.0017044842729549,16.588833333333334,0.25708717136119,0.7318080838596178,0.8544473986959894,-1.140763739234598,0.0547354755040704,-0.3081916471738646,0.2359234601100352,1,0.011775145402400438,0.9882248545975976
2018-07,2018-07-31,-0.2791922183710633,-1.0253800886986897,0.0296870756368251,-1.474726831094198,0.0021443632744976,0.0010771220343415,0.0019800542332863,16.772000000000002,0.2214615466269951,0.5485222826980981,-1.1034281680166915,-0.9516592123227108,-1.1219004674623525,-0.1346897940089195,0.6435901028002178,2,1.7428801446148869e-06,0.999998257119854
2018-08,2018-08-31,-0.6077779052045386,-0.12103470436002,0.029687075637014,-0.9154509980582244,-0.4591897553792264,8.595865394050048e-05,-0.0058407147967649,17.853333333333335,0.1066596771308111,-0.0547354755040703,-0.0547354755040703,0.9834280199496832,-0.3396408857857756,-2.514954877802528,0.0348213172603475,2,0.0037835722790926585,0.9962164277209133
2018-09,2018-09-28,-0.9603874452144078,-1.099980942938202,0.0296870756368251,-0.1061557954823384,0.2041750229867322,-4.289452237602959e-05,0.0010014426520584,18.69,0.1123901326421868,-1.058818295808034,-1.7780428020381664,-0.8122178014999129,0.771389342081157,0.798460727542575,-0.1648683315106018,0,0.012704676976148691,0.9872953230238448
2018-10,2018-10-31,1.0732401581438775,1.8344976381004068,0.029687075637014,-2.0324977566554407,-0.2637708997783689,-2.144979140165432e-05,0.0264045884362436,16.948166666666665,0.2906620019172187,1.2975429286165543,1.6887370022667982,0.8122178014999129,-1.6887370022667976,-1.2975429286165534,-0.1749599401657325,2,8.416841983791652e-09,0.9999999915831523
2018-11,2018-11-30,0.1806425510725973,0.9579601284453648,0.0296870756369196,-1.5011247435603048,-0.2968981653495902,-0.000364857763177,0.0030161544960675,17.001333333333335,0.1092502831724262,0.6435901028002178,0.8616341201741723,-0.0049734893024984,-0.7647096737863871,-1.2526929839120382,-0.6807467554370195,0,6.578178724315411e-05,0.9999342182127581
2018-12,2018-12-28,3.352009148253821,-0.7071142703371511,0.029687075637014,-1.3291230762622752,-0.1441680455892884,-0.0023906710646362,-0.0042039550288567,16.75166666666667,0.1705598050417326,2.329336053062001,-0.8331468660796096,0.8261303396205314,-0.2718800053992609,-0.5028363067094417,-1.3451666341766395,1,0.005770392755188211,0.9942296072448173
2019-01,2019-01-31,0.0840520224985854,-0.8369505810723469,0.0296870756368251,-1.5504049582434516,0.1374682442189556,0.0,-0.0027416178889273,16.742666666666665,0.0861541696233574,0.2667228754940432,-0.8191542511219893,-0.967421566101701,-0.7647096737863871,0.6933415430368173,-0.0796596695525327,2,1.087708041903181e-05,0.9999891229195829
2019-02,2019-02-28,-0.8175473982746626,-0.8785228652673212,0.0296870756368251,-0.3208298874145553,0.2883395109382145,-0.0002155125975453,-0.0188108649156173,17.693666666666665,0.1201975157168707,-1.150349380376008,-0.8688656221847793,-0.8544473986959894,0.8834667736298784,1.2975429286165543,-0.6193067695087762,2,0.7657497296518478,0.23425027034814871
2019-03,2019-03-29,-0.5694717895146543,0.3792152097480997,0.029687075637014,-0.8433634611014695,0.2384665801025166,0.0,0.0012909194723347,17.812833333333334,0.1371544597478358,-0.4361906478765538,0.771389342081157,0.7848531344464361,0.425276777057607,0.8982587491015686,-0.0099471016310222,0,0.8891183576114736,0.11088164238853933
2019-04,2019-04-26,-0.6778174173732844,-0.3217190129888308,0.0296870756368251,0.1282318800333606,0.4215058612534419,9.485973950007388e-05,0.0046067519956949,17.474333333333334,0.0985065529782433,-0.5717958082148739,-0.185069398816413,-0.725322886830771,1.7780428020381671,1.4799413890351922,0.3607933046946586,0,0.9996146307753432,0.00038536922465816294
2019-05,2019-05-31,-0.3274573107060461,0.5264741916134091,0.0296870756369196,-0.6398624493220099,-0.0049066983652683,0.0006502312092575,-0.0141292919012489,17.034333333333333,0.1162458737621553,0.0647002064910026,0.7647096737863871,0.1397102988818621,0.4198388599048764,-0.0248699074804566,0.8122178014999129,2,0.9828684151317371,0.01713158486827172
2019-06,2019-06-28,-0.4320369919853218,-0.555354705543175,0.0296870756369196,0.0603220007544646,0.0306847480530089,0.0004296455490366,0.0071900144539359,16.913666666666668,0.1056708632107815,-0.0846499558450104,-0.1800123697927051,0.0696849203184556,1.1999500758833568,0.2359234601100352,0.7188680528227155,0,0.9955985007279274,0.004401499272060675
2019-07,2019-07-31,-0.3206832647963564,0.3310548451629481,0.029687075637014,-0.1410835742575356,-0.5662772803972386,0.0,0.0034288203902669,17.4915,0.0703234120714384,0.1346897940089197,0.2667228754940432,0.7781036069292223,0.5953832765662801,-2.3293360530620006,0.0348213172603475,0,0.9962719486581968,0.0037280513418015983
2019-08,2019-08-30,-0.3106052568854238,-0.7150786562091166,0.029687075637014,0.0867522186966924,-0.0683724652680977,0.0,0.007222260352227,17.281,0.0818292225915796,-0.0248699074804566,-0.6253428964607914,0.7580639523332425,1.1797611176118612,-0.0547354755040703,0.0298452429192394,0,0.9977464363318286,0.0022535636681627535
2019-09,2019-09-30,-0.3606564841675544,-0.7770199762498902,0.0296870756368251,0.6453486396807263,-0.2852235590166966,-0.0161551485371979,-0.0005782074372938,17.563,0.0777947886527607,-0.1547934856797119,-0.8473045398955408,-1.007921678555623,1.7543819658835995,-0.9753935550637528,-1.731664396122245,2,0.9992446002117681,0.0007553997882377619
2019-10,2019-10-31,-0.8022856290211708,1.9252496239672467,0.0296870756368251,1.0297392180375438,0.2171872457614451,0.0,-0.0046522886321465,17.308666666666667,0.0602426431222952,-1.2102304517744078,1.6887370022667982,-0.8544473986959894,1.6887370022667982,1.0415528300904855,0.0547354755040704,2,0.9996726047916772,0.00032739520831481556
2019-11,2019-11-29,-0.708328293231494,-2.176551919294792,0.029687075637014,0.4457739636389157,0.3575342171321682,0.0,0.001004810566533,16.6985,0.0708991351570736,-0.7318080838596176,-1.731664396122245,0.798460727542575,0.798460727542575,1.4799413890351922,0.0348213172603475,0,0.9964595941316884,0.003540405868299281
2019-12,2019-12-31,-0.7207984972104505,-0.0610166690381353,0.0296870756368251,0.6068258842738463,0.3073627031710749,0.0,-0.003192205009785,16.192333333333334,0.0724252559816071,-0.6558746782604521,0.2615728296513017,-0.7060472885760446,0.7916386077433746,1.252692983912039,0.0099471016310222,2,0.9981947962328197,0.0018052037671735177
2020-01,2020-01-31,0.5427960162522892,0.2109985432501654,0.0296870756369196,0.8313039102245474,0.0307431263156937,0.0004746186959416,-0.0278122894355107,15.590166666666669,0.1704274341209767,1.252692983912039,0.2873954772812098,0.0946369815676998,1.150349380376008,0.0149209600329003,1.058818295808034,1,0.9979512393215224,0.0020487606784759197
2020-02,2020-02-28,1.4159976578227096,0.0029373629980546,0.029687075637014,1.1957260208524143,-0.0167671446423706,0.0,-0.0171581114804403,15.176333333333334,0.2130425442925154,1.9465617207989845,0.0996339740365976,0.798460727542575,1.7543819658835995,-0.1951978077188882,0.0,1,0.9995768827155226,0.0004231172844804064
2020-03,2020-03-31,4.587891119435244,0.7941496719355392,0.0296870756368251,0.5819594287137638,-0.2332710797351722,0.0266158209376701,-0.0114589440483547,11.438,0.4008858770706365,1.4229111803109868,1.1034281680166922,-0.8053202128239452,0.1296726817827776,-1.1897949774936984,2.514954877802529,1,0.9274709243092785,0.07252907569070859
2020-04,2020-04-29,0.6283675654382889,-0.3714745118378338,0.0296870756368251,1.2121061056044702,0.110535952701389,0.0001279726993321,0.0060765155014289,13.898333333333332,0.2839154364221314,0.5601211202511553,-0.3343768075888141,-0.798460727542575,1.7543819658835995,0.5953832765662801,1.0245923925400984,2,0.9722635474572761,0.02773645254271244
2020-05,2020-05-29,-0.2704193821132535,-0.6724318769954193,0.029687075637014,1.9428814397505576,-0.3871660622771436,-0.0001286973683165,0.0053764556741338,15.5635,0.1823287679181679,0.1146403968396903,-0.554312379746622,0.8053202128239452,1.7543819658835995,-1.6487134702908517,-1.058818295808034,2,0.9999846238660065,1.5376133995946778e-05
2020-06,2020-06-30,2.002673705468333,0.5632084796209038,0.0296870756369196,0.5788877723324108,-0.1158561272701221,0.0023238810647632,-0.0105147842487372,15.012333333333334,0.2967084576418552,0.9438660649065356,0.7647096737863871,0.0049734893024984,-0.5084880591093566,-0.3928308136497295,1.575767629373074,1,0.2046930914116572,0.7953069085883325
2020-07,2020-07-31,-0.0913053970142934,1.0833717054251926,0.0296870756369196,1.0738167109419663,0.14472507283073,0.0,-0.007657448695678,14.456833333333332,0.3301523138169746,-0.1146403968396904,1.0943317074660934,0.1196481130398421,0.5717958082148739,0.5953832765662801,0.0397982539778593,1,0.5086952514899981,0.4913047485100078
2020-08,2020-08-31,-0.6249529396754636,-1.3059583071868284,-0.5100091356656543,1.9428814397505576,-0.2585098843855405,0.0,-0.0066287557029872,16.518833333333333,0.1066821340043902,-0.5835489577555577,-1.150349380376008,-1.731664396122245,1.3960534082549896,-1.4799413890351922,0.0348213172603475,2,0.9882264398849921,0.011773560115012427
2020-09,2020-09-30,0.0278823778380254,-0.1613186688837257,-0.6742434586779155,0.6259109138205815,-0.0311946048581584,8.624778995376951e-05,0.0078038779300661,17.35183333333333,0.0833553078802111,-0.0248699074804566,-0.3396408857857756,-1.731664396122245,-0.2873954772812097,-0.4361906478765538,1.0943317074660934,0,0.06562143851035832,0.9343785614896406
2020-10,2020-10-30,1.4354078828995491,0.2825911174890534,-1.075468760751925,0.2850277456403213,0.3234204743737452,-0.0002589220227644,0.0060735831224466,17.705,0.1370876450653119,0.6933415430368173,0.4859760779022337,-1.7098068965379007,-1.7098068965379007,1.1897949774936984,-1.2526929839120382,0,2.928376981685561e-05,0.9999707162301742
2020-11,2020-11-30,-0.1125085435197223,-1.12057664170996,-0.6023377576699196,0.7190949633166536,-0.0949883315804288,-0.0001726966587488,-0.0081578256327091,19.38733333333333,0.1344044902346452,-0.4692528838128021,-1.1312817861712794,-0.798460727542575,-0.0547354755040703,-0.6558746782604521,-1.1126168608589175,2,0.009194218132919364,0.9908057818670793
2020-12,2020-12-31,-0.6959399628287604,2.46364733062354,-0.7742306760558408,0.363481192414204,0.0219998609615084,-0.0013850417726616,0.0110392499000752,21.937966101694915,0.1688940276023348,-1.2747974249655285,1.6887370022667982,-1.1126168608589175,-1.1126168608589175,0.0248699074804565,-1.731664396122245,2,1.7802824452490972e-06,0.9999982197175472
2021-01,2021-01-29,1.045297706337086,-0.8744668587914647,3.55500309764824,0.60222962631457,0.0708187347743471,-0.0004335761427617,0.0322419102901234,21.038833333333333,0.4271498305492981,0.4581768409639214,-0.8191542511219893,1.7543819658835995,-0.2718800053992609,0.2977774639430346,-1.2526929839120382,2,0.0021248508710397357,0.9978751491289621
2021-02,2021-02-26,0.7200859612909087,-1.4075320990425928,-2.178731972075212,-0.9192737194539944,0.1674537249889452,0.0002171788476339,0.0054049624181521,22.991666666666667,0.4691863294106727,0.2770443764243974,-1.884304422782422,-1.884304422782422,-1.884304422782422,0.798460727542575,1.1999500758833568,2,1.7628483140388226e-08,0.9999999823714917
2021-03,2021-03-31,-0.1677814665157566,0.770047819299078,-1.2026865394582884,-0.2622781141823317,0.0836507259905003,0.0,0.0043816007656301,23.75593220338983,0.1511446585314069,-0.5835489577555577,0.7318080838596178,-1.2526929839120382,-1.2526929839120382,0.3081916471738646,0.0647002064910026,0,4.155320069187924e-07,0.999999584467987
2021-04,2021-04-29,-0.5795327603747961,-1.7676956043551948,-0.3657722561289405,-0.4455609971323259,0.3382555673581441,0.0002169715124917,0.0067811462067637,23.97322033898305,0.2486191076826107,-1.007921678555623,-1.754381965883599,0.3029804480562065,-1.286087006152469,1.4508364874126367,0.9595105900172508,2,0.000380833184942295,0.9996191668150682
2021-05,2021-05-31,-0.6612005025558491,1.6641129535072396,-0.2423837751093127,-0.7453328979136452,-0.0516719134733644,0.0,0.0140978754336201,25.3485,0.1478880813850614,-1.1999500758833568,1.1219004674623525,0.5198407089408866,-1.286087006152469,-0.4471567246764458,0.0298452429192394,0,1.4436618884905334e-06,0.9999985563381035
